L,a,b,hex_srgb
8.0,-10.0,-24.0,#001D37
8.0,-10.0,-20.0,#001D32
8.0,-10.0,-18.0,#001D2F
8.0,-10.0,-16.0,#001C2C
8.0,-10.0,-14.0,#001C2A
8.0,-8.0,-28.0,#001D3D
8.0,-8.0,-24.0,#001C37
8.0,-8.0,-20.0,#001C32
8.0,-8.0,-18.0,#001C2F
8.0,-8.0,-16.0,#001C2D
8.0,-8.0,-14.0,#001C2A
8.0,-6.0,-26.0,#001C3A
8.0,-6.0,-22.0,#001C35
8.0,-6.0,-18.0,#001B2F
8.0,-6.0,-16.0,#001B2D
8.0,-6.0,-14.0,#001B2A
8.0,-6.0,-12.0,#001B27
8.0,-4.0,-24.0,#001B37
8.0,-4.0,-20.0,#001B32
8.0,-4.0,-18.0,#001A2F
8.0,-4.0,-16.0,#001A2D
8.0,-4.0,-14.0,#001A2A
8.0,-4.0,-12.0,#011A27
8.0,-2.0,-24.0,#001A37
8.0,-2.0,-20.0,#001A32
8.0,-2.0,-18.0,#001A2F
8.0,-2.0,-16.0,#00192D
8.0,-2.0,-14.0,#02192A
8.0,-2.0,-12.0,#061927
8.0,-2.0,-10.0,#091925
8.0,0.0,-22.0,#001935
8.0,0.0,-20.0,#001932
8.0,0.0,-18.0,#00192F
8.0,0.0,-16.0,#03192D
8.0,0.0,-14.0,#07182A
8.0,0.0,-12.0,#0B1827
8.0,0.0,-10.0,#0E1825
8.0,0.0,0.0,#181818
8.0,2.0,-20.0,#001832
8.0,2.0,-18.0,#04182F
8.0,2.0,-16.0,#08182D
8.0,2.0,-14.0,#0C182A
8.0,2.0,-12.0,#0F1727
8.0,2.0,-10.0,#121725
8.0,2.0,-8.0,#141722
8.0,4.0,-18.0,#09172F
8.0,4.0,-16.0,#0D172D
8.0,4.0,-14.0,#11172A
8.0,4.0,-12.0,#131727
8.0,4.0,-10.0,#151625
8.0,4.0,-8.0,#171622
8.0,4.0,-6.0,#19161F
8.0,6.0,-16.0,#12162D
8.0,6.0,-14.0,#14162A
8.0,6.0,-12.0,#171627
8.0,6.0,-10.0,#191525
8.0,6.0,-8.0,#1A1522
8.0,6.0,-6.0,#1C151F
8.0,8.0,-34.0,#001746
8.0,8.0,-14.0,#18152A
8.0,8.0,-12.0,#1A1527
8.0,8.0,-10.0,#1C1425
8.0,8.0,-8.0,#1D1422
8.0,8.0,-6.0,#1E1420
8.0,8.0,-4.0,#20141D
8.0,10.0,-38.0,#00174B
8.0,10.0,-14.0,#1B142A
8.0,10.0,-12.0,#1D1327
8.0,10.0,-10.0,#1E1325
8.0,10.0,-8.0,#201322
8.0,10.0,-6.0,#211320
8.0,10.0,-4.0,#22131D
8.0,12.0,-42.0,#001751
8.0,12.0,-38.0,#00164B
8.0,12.0,-32.0,#001543
8.0,12.0,-12.0,#1F1227
8.0,12.0,-10.0,#211225
8.0,12.0,-8.0,#221222
8.0,12.0,-6.0,#231220
8.0,12.0,-4.0,#24111D
8.0,12.0,-2.0,#25111A
8.0,14.0,-32.0,#001443
8.0,14.0,-30.0,#051340
8.0,14.0,-28.0,#0C133D
8.0,14.0,-10.0,#231125
8.0,14.0,-8.0,#251022
8.0,14.0,-6.0,#261020
8.0,14.0,-4.0,#27101D
8.0,14.0,-2.0,#28101A
8.0,16.0,-42.0,#001551
8.0,16.0,-40.0,#00144E
8.0,16.0,-36.0,#001348
8.0,16.0,-30.0,#0C1240
8.0,16.0,-28.0,#11123D
8.0,16.0,-26.0,#15113A
8.0,16.0,-24.0,#181138
8.0,16.0,-8.0,#270F22
8.0,16.0,-6.0,#280F20
8.0,16.0,-4.0,#290F1D
8.0,16.0,-2.0,#2A0E1B
8.0,16.0,0.0,#2A0E18
8.0,18.0,-46.0,#001457
8.0,18.0,-36.0,#001248
8.0,18.0,-34.0,#051246
8.0,18.0,-32.0,#0C1143
8.0,18.0,-30.0,#121140
8.0,18.0,-28.0,#16103D
8.0,18.0,-26.0,#19103A
8.0,18.0,-24.0,#1C1038
8.0,18.0,-22.0,#1E0F35
8.0,18.0,-6.0,#2A0D20
8.0,18.0,-4.0,#2B0D1D
8.0,18.0,-2.0,#2C0D1B
8.0,18.0,0.0,#2D0C18
8.0,20.0,-44.0,#001254
8.0,20.0,-40.0,#00114E
8.0,20.0,-32.0,#121043
8.0,20.0,-30.0,#160F40
8.0,20.0,-28.0,#1A0F3D
8.0,20.0,-26.0,#1D0E3A
8.0,20.0,-24.0,#1F0E38
8.0,20.0,-22.0,#210D35
8.0,20.0,-20.0,#230D32
8.0,20.0,-18.0,#250D30
8.0,20.0,-4.0,#2D0B1D
8.0,20.0,-2.0,#2E0B1B
8.0,20.0,0.0,#2F0A18
8.0,20.0,2.0,#2F0A15
8.0,22.0,-44.0,#001154
8.0,22.0,-40.0,#00104E
8.0,22.0,-38.0,#040F4B
8.0,22.0,-36.0,#0C0F48
8.0,22.0,-32.0,#160E43
8.0,22.0,-30.0,#1A0D40
8.0,22.0,-28.0,#1D0D3D
8.0,22.0,-26.0,#200C3B
8.0,22.0,-24.0,#220C38
8.0,22.0,-22.0,#240B35
8.0,22.0,-20.0,#260B32
8.0,22.0,-18.0,#280B30
8.0,22.0,-16.0,#290A2D
8.0,22.0,-14.0,#2A0A2A
8.0,22.0,-4.0,#2F091D
8.0,22.0,-2.0,#30081B
8.0,22.0,0.0,#310818
8.0,22.0,2.0,#310815
8.0,22.0,4.0,#320812
8.0,24.0,-50.0,#00115D
8.0,24.0,-44.0,#000F54
8.0,24.0,-36.0,#120D49
8.0,24.0,-32.0,#1A0C43
8.0,24.0,-30.0,#1E0B40
8.0,24.0,-28.0,#200B3D
8.0,24.0,-26.0,#230A3B
8.0,24.0,-24.0,#250A38
8.0,24.0,-22.0,#270935
8.0,24.0,-20.0,#290932
8.0,24.0,-18.0,#2A0830
8.0,24.0,-16.0,#2B082D
8.0,24.0,-14.0,#2D082A
8.0,24.0,-12.0,#2E0728
8.0,24.0,-2.0,#32061B
8.0,24.0,0.0,#330618
8.0,24.0,2.0,#330616
8.0,24.0,4.0,#340513
8.0,26.0,-48.0,#000F5A
8.0,26.0,-44.0,#000D54
8.0,26.0,-42.0,#020D51
8.0,26.0,-40.0,#0B0C4E
8.0,26.0,-36.0,#170B49
8.0,26.0,-30.0,#210940
8.0,26.0,-28.0,#23083D
8.0,26.0,-26.0,#26083B
8.0,26.0,-24.0,#280738
8.0,26.0,-22.0,#290735
8.0,26.0,-20.0,#2B0632
8.0,26.0,-18.0,#2C0630
8.0,26.0,-16.0,#2E062D
8.0,26.0,-14.0,#2F052A
8.0,26.0,-12.0,#300528
8.0,26.0,-10.0,#310525
8.0,26.0,-8.0,#320423
8.0,26.0,0.0,#350318
8.0,26.0,2.0,#350316
8.0,26.0,4.0,#360313
8.0,26.0,6.0,#36030F
8.0,28.0,-52.0,#000E60
8.0,28.0,-48.0,#000D5A
8.0,28.0,-40.0,#110A4E
8.0,28.0,-36.0,#1B0849
8.0,28.0,-34.0,#1E0846
8.0,28.0,-30.0,#240640
8.0,28.0,-28.0,#26063D
8.0,28.0,-26.0,#28053B
8.0,28.0,-24.0,#2A0538
8.0,28.0,-22.0,#2C0435
8.0,30.0,-48.0,#000A5A
8.0,30.0,-46.0,#000957
8.0,30.0,-44.0,#090954
8.0,30.0,-40.0,#17074E
8.0,30.0,-34.0,#220546
8.0,30.0,-28.0,#29033D
8.0,30.0,-20.0,#300132
8.0,30.0,-18.0,#310130
8.0,30.0,-16.0,#32012D
8.0,30.0,-14.0,#33002A
8.0,30.0,-12.0,#340028
8.0,30.0,-10.0,#350025
8.0,30.0,-8.0,#360023
8.0,30.0,-2.0,#38001B
8.0,30.0,0.0,#380018
8.0,30.0,4.0,#390013
8.0,30.0,6.0,#3A000F
8.0,30.0,8.0,#3A000B
8.0,32.0,-44.0,#100654
8.0,32.0,-40.0,#1B044E
8.0,32.0,-38.0,#1F044B
8.0,32.0,-34.0,#250246
8.0,32.0,-32.0,#280243
8.0,32.0,-26.0,#2E003B
8.0,32.0,-24.0,#2F0038
8.0,32.0,-22.0,#310035
8.0,34.0,-56.0,#000966
8.0,34.0,-52.0,#000760
8.0,34.0,-48.0,#06055A
8.0,34.0,-44.0,#160354
8.0,34.0,-38.0,#23014B
8.0,34.0,-30.0,#2C0040
8.0,34.0,-20.0,#340033
8.0,34.0,-18.0,#350030
8.0,34.0,-16.0,#37002D
8.0,34.0,-14.0,#37002B
8.0,34.0,-12.0,#380028
8.0,34.0,-10.0,#390025
8.0,34.0,-8.0,#3A0023
8.0,34.0,-6.0,#3B0020
8.0,34.0,-4.0,#3B001E
8.0,34.0,-2.0,#3C001B
8.0,34.0,8.0,#3E000C
8.0,34.0,10.0,#3F0007
8.0,36.0,-56.0,#000666
8.0,36.0,-52.0,#000460
8.0,36.0,-48.0,#0F025A
8.0,36.0,-44.0,#1B0054
8.0,36.0,-36.0,#290049
8.0,36.0,-28.0,#31003D
8.0,36.0,-26.0,#32003B
8.0,36.0,-24.0,#340038
8.0,36.0,-22.0,#350035
8.0,38.0,-52.0,#030160
8.0,38.0,-48.0,#15005A
8.0,38.0,-42.0,#230051
8.0,38.0,-34.0,#2E0046
8.0,38.0,-20.0,#390033
8.0,38.0,-18.0,#3A0030
8.0,38.0,-16.0,#3B002D
8.0,38.0,-14.0,#3C002B
8.0,38.0,-12.0,#3C0028
8.0,38.0,-10.0,#3D0025
8.0,38.0,-8.0,#3E0023
8.0,38.0,-6.0,#3E0020
8.0,38.0,-4.0,#3F001E
8.0,38.0,2.0,#400016
8.0,38.0,6.0,#410010
8.0,38.0,8.0,#42000C
8.0,38.0,10.0,#420007
8.0,38.0,12.0,#430002
8.0,40.0,-60.0,#00026C
8.0,40.0,-56.0,#000066
8.0,40.0,-46.0,#1F0057
8.0,40.0,-40.0,#29004E
8.0,40.0,-32.0,#320043
8.0,40.0,-28.0,#36003E
8.0,40.0,-24.0,#380038
8.0,42.0,-60.0,#00006C
8.0,42.0,-54.0,#0B0063
8.0,42.0,-50.0,#1A005D
8.0,42.0,-44.0,#270054
8.0,42.0,-38.0,#2F004C
8.0,42.0,-22.0,#3C0035
8.0,42.0,-18.0,#3E0030
8.0,42.0,-6.0,#420020
8.0,42.0,-4.0,#43001E
8.0,42.0,-2.0,#43001B
8.0,42.0,2.0,#440016
8.0,42.0,8.0,#45000C
8.0,42.0,10.0,#460008
8.0,44.0,-58.0,#000069
8.0,44.0,-48.0,#23005A
8.0,44.0,-42.0,#2D0051
8.0,44.0,-36.0,#340049
8.0,44.0,-32.0,#370043
8.0,44.0,-28.0,#3A003E
8.0,44.0,-16.0,#41002D
8.0,44.0,-12.0,#420028
8.0,46.0,-56.0,#120066
8.0,46.0,-52.0,#1F0060
8.0,46.0,-46.0,#2A0057
8.0,46.0,-40.0,#32004E
8.0,46.0,-26.0,#3E003B
8.0,46.0,-10.0,#450026
8.0,46.0,-6.0,#460021
8.0,46.0,-4.0,#47001E
8.0,46.0,2.0,#480017
8.0,46.0,6.0,#490010
8.0,46.0,8.0,#49000D
8.0,48.0,-60.0,#04006C
8.0,48.0,-50.0,#27005D
8.0,48.0,-44.0,#300054
8.0,48.0,-38.0,#37004C
8.0,48.0,-34.0,#3A0046
8.0,48.0,-30.0,#3D0040
8.0,48.0,-20.0,#430033
8.0,48.0,-16.0,#45002E
8.0,50.0,-66.0,#000075
8.0,50.0,-58.0,#170069
8.0,50.0,-54.0,#230063
8.0,50.0,-48.0,#2E005A
8.0,50.0,-42.0,#350051
8.0,50.0,-24.0,#430038
8.0,50.0,-10.0,#490026
8.0,50.0,-6.0,#4A0021
8.0,52.0,-52.0,#2B0060
8.0,52.0,-46.0,#330057
8.0,52.0,-40.0,#3A004F
8.0,52.0,-36.0,#3E0049
8.0,52.0,-32.0,#410043
8.0,52.0,-22.0,#460036
8.0,52.0,-12.0,#4A0028
8.0,54.0,-68.0,#000078
8.0,54.0,-50.0,#31005D
8.0,54.0,-44.0,#390054
8.0,54.0,-26.0,#46003B
8.0,54.0,-16.0,#4B002E
8.0,56.0,-66.0,#070075
8.0,56.0,-56.0,#2A0066
8.0,56.0,-48.0,#37005A
8.0,56.0,-42.0,#3D0051
8.0,56.0,-38.0,#41004C
8.0,56.0,-34.0,#440046
8.0,56.0,-20.0,#4B0033
8.0,58.0,-70.0,#00007B
8.0,58.0,-64.0,#1B0072
8.0,58.0,-60.0,#26006C
8.0,58.0,-54.0,#310063
8.0,58.0,-32.0,#470043
8.0,58.0,-28.0,#49003E
8.0,60.0,-68.0,#100078
8.0,60.0,-58.0,#2E0069
8.0,60.0,-52.0,#370060
8.0,60.0,-36.0,#470049
8.0,62.0,-72.0,#00007E
8.0,62.0,-66.0,#1F0075
8.0,62.0,-62.0,#2A006F
8.0,62.0,-34.0,#4A0046
8.0,62.0,-30.0,#4D0041
8.0,64.0,-70.0,#17007B
8.0,64.0,-48.0,#41005A
8.0,64.0,-44.0,#450054
8.0,66.0,-74.0,#070081
8.0,66.0,-68.0,#240078
8.0,66.0,-64.0,#2E0072
8.0,66.0,-38.0,#4C004C
8.0,68.0,-72.0,#1C007E
8.0,68.0,-48.0,#46005A
8.0,68.0,-44.0,#4A0055
8.0,70.0,-76.0,#100085
8.0,70.0,-52.0,#450060
8.0,70.0,-42.0,#4E0052
8.0,74.0,-46.0,#4F0058
8.0,76.0,-78.0,#1E0088
8.0,76.0,-62.0,#42006F
8.0,78.0,-60.0,#47006C
8.0,78.0,-52.0,#4F0060
8.0,80.0,-70.0,#3C007B
8.0,82.0,-82.0,#22008E
8.0,82.0,-60.0,#4C006C
8.0,84.0,-80.0,#2E008B
8.0,86.0,-78.0,#370088
8.0,86.0,-72.0,#42007F
8.0,86.0,-60.0,#51006C
8.0,88.0,-70.0,#48007C
8.0,96.0,-92.0,#28009E
8.0,98.0,-90.0,#34009B
8.0,98.0,-82.0,#46008E
8.0,104.0,-92.0,#3C009E
8.0,104.0,-88.0,#450098
8.0,104.0,-82.0,#4F008E
8.0,106.0,-98.0,#3000A8
8.0,110.0,-88.0,#4F0098
8.0,112.0,-84.0,#590092
8.0,120.0,-90.0,#5C009B
8.0,122.0,-108.0,#3A00B9
8.0,122.0,-96.0,#5600A5
9.0,42.0,12.0,#490007
9.0,42.0,14.0,#490002
9.0,46.0,0.0,#4A001B
9.0,46.0,4.0,#4B0016
9.0,46.0,12.0,#4C0007
9.0,46.0,14.0,#4D0002
9.0,48.0,-2.0,#4C001E
9.0,48.0,10.0,#4E000C
9.0,50.0,0.0,#4E001B
9.0,50.0,2.0,#4E0019
9.0,52.0,-8.0,#4E0025
9.0,56.0,-18.0,#4F0033
9.0,58.0,-24.0,#4E003B
9.0,64.0,-40.0,#4B0051
9.0,66.0,-54.0,#400066
9.0,68.0,-60.0,#3B006F
9.0,70.0,-64.0,#380075
9.0,70.0,-58.0,#41006C
9.0,72.0,-70.0,#30007E
9.0,72.0,-56.0,#460069
9.0,72.0,-48.0,#4E005D
9.0,74.0,-68.0,#38007B
9.0,74.0,-64.0,#3F0075
9.0,74.0,-54.0,#4B0066
9.0,78.0,-76.0,#2F0087
9.0,80.0,-84.0,#170094
9.0,80.0,-74.0,#370084
9.0,80.0,-66.0,#450078
9.0,82.0,-64.0,#4B0075
9.0,82.0,-56.0,#530069
9.0,84.0,-74.0,#3F0084
9.0,86.0,-88.0,#1B009A
9.0,88.0,-66.0,#510078
9.0,90.0,-88.0,#29009B
9.0,90.0,-82.0,#3A0091
9.0,92.0,-80.0,#42008E
9.0,92.0,-76.0,#490088
9.0,94.0,-72.0,#520081
9.0,96.0,-86.0,#3D0097
9.0,96.0,-68.0,#59007B
9.0,100.0,-78.0,#52008B
9.0,106.0,-78.0,#5B008B
9.0,112.0,-96.0,#4700A8
9.0,112.0,-92.0,#4F00A1
9.0,116.0,-104.0,#3C00B5
9.0,120.0,-100.0,#4E00AE
10.0,-34.0,-12.0,#00272B
10.0,-30.0,-14.0,#00262E
10.0,-30.0,-12.0,#00262B
10.0,-28.0,-16.0,#002531
10.0,-28.0,-10.0,#002528
10.0,-26.0,-18.0,#002533
10.0,-26.0,-14.0,#00252E
10.0,-26.0,-12.0,#00252B
10.0,-24.0,-18.0,#002433
10.0,-24.0,-16.0,#002431
10.0,-24.0,-14.0,#00242E
10.0,-24.0,-12.0,#00242B
10.0,-24.0,-10.0,#002428
10.0,-22.0,-20.0,#002436
10.0,-22.0,-18.0,#002433
10.0,-22.0,-16.0,#002431
10.0,-22.0,-14.0,#00242E
10.0,-22.0,-12.0,#00232B
10.0,-22.0,-10.0,#002329
10.0,-22.0,-8.0,#002326
10.0,-20.0,-22.0,#002439
10.0,-20.0,-20.0,#002336
10.0,-20.0,-18.0,#002333
10.0,-20.0,-16.0,#002331
10.0,-20.0,-14.0,#00232E
10.0,-20.0,-12.0,#00232B
10.0,-20.0,-10.0,#002329
10.0,-20.0,-8.0,#002326
10.0,-18.0,-22.0,#002339
10.0,-18.0,-20.0,#002336
10.0,-18.0,-18.0,#002334
10.0,-18.0,-16.0,#002331
10.0,-18.0,-14.0,#00222E
10.0,-18.0,-12.0,#00222B
10.0,-18.0,-10.0,#002229
10.0,-18.0,-8.0,#002226
10.0,-16.0,-24.0,#00233C
10.0,-16.0,-20.0,#002236
10.0,-16.0,-18.0,#002234
10.0,-16.0,-16.0,#002231
10.0,-16.0,-14.0,#00222E
10.0,-16.0,-12.0,#00222B
10.0,-16.0,-10.0,#002229
10.0,-16.0,-8.0,#002126
10.0,-16.0,-6.0,#002123
10.0,-14.0,-26.0,#00223F
10.0,-14.0,-22.0,#002239
10.0,-14.0,-20.0,#002236
10.0,-14.0,-18.0,#002234
10.0,-14.0,-16.0,#002131
10.0,-14.0,-14.0,#00212E
10.0,-14.0,-12.0,#00212B
10.0,-14.0,-10.0,#002129
10.0,-14.0,-8.0,#002126
10.0,-14.0,-6.0,#002123
10.0,-12.0,-28.0,#002242
10.0,-12.0,-24.0,#00223C
10.0,-12.0,-20.0,#002136
10.0,-12.0,-18.0,#002134
10.0,-12.0,-16.0,#002131
10.0,-12.0,-14.0,#00212E
10.0,-12.0,-12.0,#00202B
10.0,-12.0,-10.0,#002029
10.0,-12.0,-8.0,#002026
10.0,-12.0,-6.0,#002023
10.0,-12.0,-4.0,#002021
10.0,-10.0,-28.0,#002142
10.0,-10.0,-24.0,#00213C
10.0,-10.0,-20.0,#002136
10.0,-10.0,-18.0,#002034
10.0,-10.0,-16.0,#002031
10.0,-10.0,-14.0,#00202E
10.0,-10.0,-12.0,#00202B
10.0,-10.0,-10.0,#002029
10.0,-10.0,-8.0,#002026
10.0,-10.0,-6.0,#001F23
10.0,-10.0,-4.0,#031F21
10.0,-8.0,-30.0,#002144
10.0,-8.0,-26.0,#00213F
10.0,-8.0,-22.0,#002039
10.0,-8.0,-18.0,#002034
10.0,-8.0,-16.0,#002031
10.0,-8.0,-14.0,#001F2E
10.0,-8.0,-12.0,#001F2B
10.0,-8.0,-10.0,#001F29
10.0,-8.0,-8.0,#021F26
10.0,-8.0,-6.0,#051F23
10.0,-8.0,-4.0,#081F21
10.0,-6.0,-32.0,#002147
10.0,-6.0,-28.0,#002042
10.0,-6.0,-24.0,#00203C
10.0,-6.0,-20.0,#001F36
10.0,-6.0,-18.0,#001F34
10.0,-6.0,-16.0,#001F31
10.0,-6.0,-14.0,#001F2E
10.0,-6.0,-12.0,#001F2B
10.0,-6.0,-10.0,#031E29
10.0,-6.0,-8.0,#071E26
10.0,-6.0,-6.0,#0A1E23
10.0,-6.0,-4.0,#0D1E21
10.0,-6.0,-2.0,#101E1E
10.0,-4.0,-32.0,#002047
10.0,-4.0,-28.0,#001F42
10.0,-4.0,-24.0,#001F3C
10.0,-4.0,-20.0,#001F36
10.0,-4.0,-18.0,#001E34
10.0,-4.0,-16.0,#001E31
10.0,-4.0,-14.0,#001E2E
10.0,-4.0,-12.0,#041E2B
10.0,-4.0,-10.0,#091E29
10.0,-4.0,-8.0,#0C1E26
10.0,-4.0,-6.0,#0F1D23
10.0,-4.0,-4.0,#121D21
10.0,-4.0,-2.0,#141D1E
10.0,-2.0,-34.0,#001F4A
10.0,-2.0,-30.0,#001F44
10.0,-2.0,-26.0,#001E3F
10.0,-2.0,-22.0,#001E39
10.0,-2.0,-18.0,#001E34
10.0,-2.0,-16.0,#011D31
10.0,-2.0,-14.0,#061D2E
10.0,-2.0,-12.0,#0A1D2C
10.0,-2.0,-10.0,#0E1D29
10.0,-2.0,-8.0,#111D26
10.0,-2.0,-6.0,#131D23
10.0,-2.0,-4.0,#151D21
10.0,-2.0,-2.0,#171C1E
10.0,0.0,-36.0,#001F4D
10.0,0.0,-32.0,#001E47
10.0,0.0,-28.0,#001E42
10.0,0.0,-24.0,#001D3C
10.0,0.0,-20.0,#001D36
10.0,0.0,-18.0,#021D34
10.0,0.0,-16.0,#071D31
10.0,0.0,-14.0,#0C1C2E
10.0,0.0,-12.0,#0F1C2C
10.0,0.0,-10.0,#121C29
10.0,0.0,-8.0,#151C26
10.0,0.0,-6.0,#171C23
10.0,0.0,-4.0,#191C21
10.0,0.0,-2.0,#1A1C1E
10.0,0.0,0.0,#1B1B1B
10.0,2.0,-32.0,#001E47
10.0,2.0,-28.0,#001D42
10.0,2.0,-24.0,#001D3C
10.0,2.0,-22.0,#001C39
10.0,2.0,-20.0,#031C36
10.0,2.0,-18.0,#081C34
10.0,2.0,-16.0,#0D1C31
10.0,2.0,-14.0,#111C2E
10.0,2.0,-12.0,#141B2C
10.0,2.0,-10.0,#161B29
10.0,2.0,-8.0,#181B26
10.0,2.0,-6.0,#1A1B24
10.0,2.0,-4.0,#1C1B21
10.0,2.0,-2.0,#1D1B1E
10.0,2.0,0.0,#1E1B1C
10.0,4.0,-38.0,#001E50
10.0,4.0,-32.0,#001D47
10.0,4.0,-30.0,#001D44
10.0,4.0,-28.0,#001C42
10.0,4.0,-26.0,#001C3F
10.0,4.0,-24.0,#001C3C
10.0,4.0,-22.0,#031C39
10.0,4.0,-20.0,#091B37
10.0,4.0,-18.0,#0E1B34
10.0,4.0,-16.0,#121B31
10.0,4.0,-14.0,#151B2E
10.0,4.0,-12.0,#171A2C
10.0,4.0,-10.0,#1A1A29
10.0,4.0,-8.0,#1B1A26
10.0,4.0,-6.0,#1D1A24
10.0,4.0,-4.0,#1E1A21
10.0,4.0,-2.0,#201A1E
10.0,4.0,0.0,#211A1C
10.0,6.0,-38.0,#001D50
10.0,6.0,-28.0,#001B42
10.0,6.0,-26.0,#001B3F
10.0,6.0,-24.0,#041B3C
10.0,6.0,-22.0,#0A1B39
10.0,6.0,-20.0,#0F1A37
10.0,6.0,-18.0,#131A34
10.0,6.0,-16.0,#161A31
10.0,6.0,-14.0,#191A2E
10.0,6.0,-12.0,#1B1A2C
10.0,6.0,-10.0,#1D1929
10.0,6.0,-8.0,#1E1926
10.0,6.0,-6.0,#201924
10.0,6.0,-4.0,#211921
10.0,6.0,-2.0,#22191E
10.0,6.0,0.0,#23191C
10.0,6.0,2.0,#241919
10.0,8.0,-38.0,#001C50
10.0,8.0,-36.0,#001C4D
10.0,8.0,-34.0,#001B4A
10.0,8.0,-32.0,#001B47
10.0,8.0,-28.0,#001A42
10.0,8.0,-26.0,#041A3F
10.0,8.0,-24.0,#0B1A3C
10.0,8.0,-22.0,#101A39
10.0,8.0,-20.0,#141937
10.0,8.0,-18.0,#171934
10.0,8.0,-16.0,#1A1931
10.0,8.0,-14.0,#1C192E
10.0,8.0,-12.0,#1E182C
10.0,8.0,-10.0,#201829
10.0,8.0,-8.0,#211826
10.0,8.0,-6.0,#231824
10.0,8.0,-4.0,#241821
10.0,8.0,-2.0,#25181E
10.0,8.0,0.0,#26181C
10.0,8.0,2.0,#271719
10.0,10.0,-32.0,#001A47
10.0,10.0,-28.0,#041942
10.0,10.0,-26.0,#0B193F
10.0,10.0,-24.0,#10193C
10.0,10.0,-22.0,#151839
10.0,10.0,-20.0,#181837
10.0,10.0,-18.0,#1B1834
10.0,10.0,-16.0,#1D1831
10.0,10.0,-14.0,#1F182E
10.0,10.0,-12.0,#21172C
10.0,10.0,-10.0,#221729
10.0,10.0,-8.0,#241726
10.0,10.0,-6.0,#251724
10.0,10.0,-4.0,#261721
10.0,10.0,-2.0,#27171E
10.0,10.0,0.0,#28161C
10.0,10.0,2.0,#291619
10.0,10.0,4.0,#2A1616
10.0,12.0,-44.0,#001B59
10.0,12.0,-42.0,#001B56
10.0,12.0,-40.0,#001A53
10.0,12.0,-38.0,#001A50
10.0,12.0,-36.0,#001A4D
10.0,12.0,-32.0,#001947
10.0,12.0,-28.0,#0C1842
10.0,12.0,-26.0,#11183F
10.0,12.0,-24.0,#15183C
10.0,12.0,-22.0,#191739
10.0,12.0,-20.0,#1B1737
10.0,12.0,-18.0,#1E1734
10.0,12.0,-16.0,#201731
10.0,12.0,-14.0,#22162E
10.0,12.0,-12.0,#24162C
10.0,12.0,-10.0,#251629
10.0,12.0,-8.0,#261626
10.0,12.0,-6.0,#281624
10.0,12.0,-4.0,#291521
10.0,12.0,-2.0,#2A151E
10.0,12.0,0.0,#2A151C
10.0,12.0,2.0,#2B1519
10.0,12.0,4.0,#2C1517
10.0,14.0,-36.0,#00184D
10.0,14.0,-32.0,#041847
10.0,14.0,-30.0,#0C1745
10.0,14.0,-28.0,#121742
10.0,14.0,-26.0,#16173F
10.0,14.0,-24.0,#19163C
10.0,14.0,-22.0,#1C1639
10.0,14.0,-20.0,#1F1637
10.0,14.0,-18.0,#211634
10.0,14.0,-16.0,#231531
10.0,14.0,-14.0,#25152E
10.0,14.0,-12.0,#26152C
10.0,14.0,-10.0,#281529
10.0,14.0,-8.0,#291426
10.0,14.0,-6.0,#2A1424
10.0,14.0,-4.0,#2B1421
10.0,14.0,-2.0,#2C141E
10.0,14.0,0.0,#2D141C
10.0,14.0,2.0,#2D1419
10.0,14.0,4.0,#2E1317
10.0,16.0,-48.0,#001A5F
10.0,16.0,-46.0,#00195C
10.0,16.0,-44.0,#001959
10.0,16.0,-42.0,#001856
10.0,16.0,-40.0,#001853
10.0,16.0,-36.0,#00174D
10.0,16.0,-30.0,#121645
10.0,16.0,-28.0,#161642
10.0,16.0,-26.0,#1A153F
10.0,16.0,-24.0,#1D153C
10.0,16.0,-22.0,#201539
10.0,16.0,-20.0,#221437
10.0,16.0,-18.0,#241434
10.0,16.0,-16.0,#261431
10.0,16.0,-14.0,#27142F
10.0,16.0,-12.0,#29132C
10.0,16.0,-10.0,#2A1329
10.0,16.0,-8.0,#2B1326
10.0,16.0,-6.0,#2C1324
10.0,16.0,-4.0,#2D1321
10.0,16.0,-2.0,#2E121F
10.0,16.0,0.0,#2F121C
10.0,16.0,2.0,#301219
10.0,16.0,4.0,#301217
10.0,16.0,6.0,#311214
10.0,18.0,-40.0,#001753
10.0,18.0,-36.0,#04164D
10.0,18.0,-34.0,#0C154A
10.0,18.0,-32.0,#121547
10.0,18.0,-30.0,#171545
10.0,18.0,-28.0,#1B1442
10.0,18.0,-26.0,#1E143F
10.0,18.0,-24.0,#20133C
10.0,18.0,-22.0,#231339
10.0,18.0,-20.0,#251337
10.0,18.0,-18.0,#271334
10.0,18.0,-16.0,#281231
10.0,18.0,-14.0,#2A122F
10.0,18.0,-12.0,#2B122C
10.0,18.0,-10.0,#2D1229
10.0,18.0,-8.0,#2E1127
10.0,18.0,-6.0,#2F1124
10.0,18.0,-4.0,#301121
10.0,18.0,-2.0,#30111F
10.0,18.0,0.0,#31111C
10.0,18.0,2.0,#321019
10.0,18.0,4.0,#321017
10.0,18.0,6.0,#331014
10.0,20.0,-50.0,#001862
10.0,20.0,-48.0,#00175F
10.0,20.0,-46.0,#00175C
10.0,20.0,-44.0,#001659
10.0,20.0,-40.0,#001553
10.0,20.0,-32.0,#171348
