id,L,a,b,hex_srgb,in_srgb
618,10.1875,38.375,-7.375,#440027,0
619,10.1875,53.75,-27.875,#4B0043,0
620,10.1875,113.25,-88.625,#5B009F,0
621,10.25,-17.5,-24.125,#00243D,0
622,10.25,-15.375,-15.875,#002231,0
623,10.25,-13.125,-17.625,#002234,0
624,10.25,36.875,-40.5,#290155,1
625,10.25,90.125,-71.25,#510083,0
626,10.3125,-19.0,-18.0,#002434,0
627,10.3125,-12.0,-28.125,#002342,0
628,10.3125,0.25,-10.875,#121D2B,1
629,10.3125,12.25,-3.0,#2A1620,1
630,10.3125,21.75,-1.0,#350E1E,1
631,10.3125,22.5,2.375,#370C1A,1
632,10.3125,37.875,-60.875,#000A73,0
633,10.3125,45.0,-28.125,#410043,0
634,10.3125,45.125,-7.0,#4B0027,0
635,10.375,-14.75,-26.125,#002340,0
636,10.375,7.5,-5.375,#231924,1
637,10.375,14.875,-2.625,#2D1420,1
638,10.375,81.875,-61.375,#520075,0
639,10.4375,-16.375,-19.75,#002337,0
640,10.4375,-11.25,-23.375,#00223C,0
641,10.4375,-1.75,-8.75,#111E28,1
642,10.4375,2.5,-10.75,#171C2B,1
643,10.4375,4.625,-8.5,#1D1B28,1
644,10.4375,11.125,-34.25,#001B4C,0
645,10.4375,39.75,-28.25,#3B0044,0
646,10.4375,50.5,-31.0,#460048,0
647,10.4375,85.25,-67.5,#4F007E,0
648,10.5,-10.375,-15.375,#002131,0
649,10.5,2.875,-8.125,#1B1C27,1
650,10.5,4.125,-11.0,#1A1B2B,1
651,10.5,5.5,-4.375,#211A22,1
652,10.5,9.125,-7.875,#241827,1
653,10.5,18.5,-2.25,#321120,1
654,10.5,23.875,5.375,#3A0B16,1
655,10.5,27.75,7.125,#3E0514,1
656,10.5,76.5,-84.625,#080099,0
657,10.5625,41.5,17.875,#4D0000,0
658,10.5625,46.875,17.375,#520000,0
659,10.5625,50.0,0.0,#52001E,0
660,10.5625,67.0,-57.0,#42006E,0
661,10.5625,68.875,-64.875,#39007A,0
662,10.5625,70.125,-35.5,#59004F,0
663,10.5625,85.625,-81.125,#390094,0
664,10.5625,88.25,-59.0,#5D0071,0
665,10.5625,109.625,-96.5,#4700AD,0
666,10.5625,120.75,-111.125,#3800C5,0
667,10.625,103.875,-74.875,#61008A,0
668,10.75,56.625,-61.875,#280076,0
669,10.75,57.875,-68.375,#150080,0
670,10.75,59.125,-16.75,#570035,0
671,10.75,60.75,-54.875,#3C006B,0
672,10.75,75.25,-65.125,#44007B,0
673,10.8125,47.5,13.875,#530009,0
674,10.875,57.75,-10.875,#58002D,0
675,10.875,64.5,-40.875,#500057,0
676,10.875,88.125,-90.75,#2100A4,0
677,11.0,42.875,10.625,#4F0010,0
678,11.0,119.5,-92.5,#6200A8,0
679,11.0625,115.125,-108.625,#3300C2,0
680,11.125,54.0,-48.0,#3C0062,0
681,11.125,99.625,-94.75,#3700AB,0
682,11.3125,44.25,3.375,#4F001B,0
683,11.3125,65.25,-46.5,#4E0060,0
684,11.3125,124.25,-97.0,#6300B0,0
685,11.375,71.5,-76.5,#26008E,0
686,11.4375,0.5,-0.75,#1F1E1F,1
687,11.4375,56.875,-5.125,#5A0027,0
688,11.4375,107.5,-104.125,#2E00BC,0
689,11.5,-46.375,-3.75,#002C23,0
690,11.5,-43.125,-6.5,#002B27,0
691,11.5,-40.75,-2.375,#002A21,0
692,11.5,-40.25,-9.0,#002B2A,0
693,11.5,-35.75,-1.0,#00291F,0
694,11.5,-35.25,-4.5,#002924,0
695,11.5,-34.875,-8.125,#002929,0
696,11.5,-31.125,0.25,#00281D,0
697,11.5,-30.625,-6.0,#002826,0
698,11.5,-28.75,-2.25,#002821,0
699,11.5,-27.0,1.375,#00271C,0
700,11.5,-26.25,-4.5,#002724,0
701,11.5,-23.125,2.125,#00261B,0
702,11.5,-22.75,-1.0,#00261F,0
703,11.5,-20.375,-3.125,#002522,0
704,11.5,-19.875,3.125,#00251A,0
705,11.5,-19.5,0.125,#00251E,0
706,11.5,-17.375,-1.875,#002421,0
707,11.5,-16.875,3.75,#002419,0
708,11.5,-14.875,1.375,#01241C,1
709,11.5,-14.25,4.625,#072318,1
710,11.5,-13.5,-1.875,#002321,0
711,11.5,-12.375,2.125,#09231B,1
712,11.5,-10.875,5.5,#102217,1
713,11.5,-10.75,-1.125,#092320,1
714,11.5,-9.875,2.75,#10221B,1
715,11.5,-8.625,6.125,#152216,1
716,11.5,-8.375,-0.125,#10221E,1
717,11.5,-8.125,-16.125,#002334,0
718,11.5,-7.0,3.0,#16211A,1
719,11.5,-6.5,-37.375,#002553,0
720,11.5,-6.375,6.75,#192115,1
721,11.5,-6.25,-19.625,#002239,0
722,11.5,-6.25,-13.5,#002231,0
723,11.5,-5.375,1.25,#17211D,1
724,11.5,-4.875,3.5,#19201A,1
725,11.5,-4.625,-9.5,#0B212B,1
726,11.5,-4.5,-15.125,#002133,0
727,11.5,-4.5,6.0,#1B2016,1
728,11.5,-3.875,-18.5,#002138,0
729,11.5,-3.375,2.125,#1B201C,1
730,11.5,-3.25,7.5,#1E1F14,1
731,11.5,-3.125,-11.0,#0D202D,1
732,11.5,-2.875,4.375,#1D1F18,1
733,11.5,-2.125,-16.875,#012135,1
734,11.5,-1.75,1.875,#1D1F1C,1
735,11.5,-1.75,6.0,#1F1F16,1
736,11.5,-1.375,-31.375,#00224A,0
737,11.5,-0.875,8.125,#211E13,1
738,11.5,-0.625,3.625,#201F1A,1
739,11.5,0.125,5.75,#221E17,1
740,11.5,0.875,2.875,#211E1B,1
741,11.5,1.0,8.0,#241E13,1
742,11.5,1.375,-17.125,#0C1F36,1
743,11.5,1.625,5.125,#231E18,1
744,11.5,2.5,9.0,#261D12,1
745,11.5,3.125,4.5,#251D18,1
746,11.5,3.75,7.75,#271C14,1
747,11.5,4.0,2.625,#251C1B,1
748,11.5,5.125,4.75,#281C18,1
749,11.5,5.5,8.25,#291B13,1
750,11.5,6.0,-44.875,#00215E,0
751,11.5,7.25,5.375,#2A1B17,1
752,11.5,7.25,10.125,#2C1A10,1
753,11.5,8.25,-3.125,#281B23,1
754,11.5,8.375,8.125,#2D1A14,1
755,11.5,9.625,6.25,#2D1916,1
756,11.5,9.75,10.875,#2F190F,1
757,11.5,10.375,-11.0,#251A2E,1
758,11.5,10.875,9.0,#301812,1
759,11.5,11.375,-8.625,#28192A,1
760,11.5,11.625,-16.5,#221A35,1
761,11.5,12.125,6.875,#301816,1
762,11.5,12.25,-6.0,#2B1827,1
763,11.5,13.375,10.5,#331710,1
764,11.5,14.25,-8.625,#2C172A,1
765,11.5,14.625,-16.875,#261836,1
766,11.5,14.625,8.375,#331613,1
767,11.5,15.75,-44.875,#001C5E,0
768,11.5,15.75,-29.875,#161948,1
769,11.5,15.75,-14.375,#2A1732,1
770,11.5,16.25,-34.875,#071A4F,1
771,11.5,16.25,11.25,#36140F,1
772,11.5,17.75,-19.125,#291639,1
773,11.5,17.75,8.375,#371314,1
774,11.5,18.25,2.75,#36131B,1
775,11.5,18.5,-23.875,#251640,1
776,11.5,19.375,11.375,#39120F,1
777,11.5,20.0,-16.0,#2E1435,1
778,11.5,22.25,14.125,#3D0F09,1
779,11.5,22.5,-24.5,#2A1340,1
780,11.5,23.75,11.875,#3E0D0E,1
781,11.5,23.875,-56.25,#00196F,0
782,11.5,23.875,-16.375,#331035,1
783,11.5,24.875,-8.75,#380E2B,1
784,11.5,25.625,-30.5,#281149,1
785,11.5,25.875,-45.5,#00155F,0
786,11.5,26.125,1.25,#3E0B1E,1
787,11.5,26.375,15.0,#410907,1
788,11.5,28.25,-38.75,#1F1055,1
789,11.5,28.25,-16.5,#380A35,1
790,11.5,29.375,-35.25,#280E50,1
791,11.5,30.75,-25.5,#350942,1
792,11.5,32.75,-11.75,#40022F,1
793,11.5,33.0,-40.625,#260B58,1
794,11.5,33.0,17.0,#480003,0
795,11.5,35.5,14.75,#4A0009,0
796,11.5,35.75,2.375,#47001D,0
797,11.5,35.875,8.0,#490015,0
798,11.5,37.375,-10.875,#45002E,0
799,11.5,41.875,-60.875,#000676,0
800,11.5,44.0,-16.625,#490036,0
801,11.5,44.875,-33.625,#40004E,0
802,11.5,45.0,-56.75,#1A0070,0
803,11.5,46.0,-67.375,#000280,0
804,11.5,48.5,-54.5,#29006D,0
805,11.5,51.375,-11.75,#530030,0
806,11.5,53.5,7.25,#590017,0
807,11.5,58.75,-75.75,#00008E,0
808,11.5,75.375,-51.375,#560068,0
809,11.5,81.75,-90.0,#0500A5,0
810,11.5,82.875,-51.25,#5F0068,0
811,11.5,85.375,-75.125,#47008D,0
812,11.5625,-11.625,-12.625,#002430,0
813,11.5625,-2.375,-40.875,#002458,0
814,11.5625,0.125,-8.25,#181F2A,1
815,11.5625,1.125,-42.375,#00235A,0
816,11.5625,4.125,-5.875,#201D27,1
817,11.5625,7.125,-29.5,#001E47,0
818,11.5625,7.125,-25.375,#081E42,1
819,11.5625,10.0,-18.375,#1D1B38,1
820,11.5625,11.125,-38.875,#001E55,0
821,11.5625,15.25,-26.0,#1C1943,1
822,11.5625,23.625,-21.0,#2F113C,1
823,11.5625,45.75,7.75,#520016,0
824,11.5625,56.5,-36.625,#4C0052,0
825,11.5625,71.0,-41.375,#59005A,0
826,11.625,35.0,-34.25,#32054F,1
827,11.625,50.875,-60.75,#1F0076,0
828,11.625,59.25,-29.875,#530049,0
829,11.625,119.375,-103.875,#4F00BC,0
830,11.6875,2.0,-31.25,#00214A,0
831,11.75,-7.25,-27.0,#002444,0
832,11.75,-4.75,-26.375,#002343,0
833,11.75,2.125,-5.625,#1E1E27,1
834,11.75,10.5,-46.75,#002061,0
835,11.75,64.375,-80.125,#000095,0
836,11.75,73.0,-59.25,#4C0075,0
837,11.75,95.375,-64.125,#64007D,0
838,11.8125,47.125,-23.875,#4A0041,0
839,11.8125,109.625,-78.375,#690093,0
840,11.875,-0.625,-24.75,#002241,0
841,11.875,38.875,-0.75,#4B0022,0
842,11.875,46.625,-45.375,#370060,0
843,11.875,54.5,-43.5,#44005D,0
844,11.9375,-37.25,-11.5,#002B2F,0
845,11.9375,-29.125,-18.375,#002938,0
846,11.9375,-9.25,-12.5,#002430,0
847,11.9375,10.875,3.875,#2F191A,1
848,11.9375,23.75,-49.75,#001966,0
849,11.9375,41.375,-23.5,#440040,0
850,11.9375,49.75,-3.625,#550026,0
851,11.9375,74.125,-72.25,#390089,0
852,12.0,-14.625,-21.875,#00263D,0
853,12.0,-8.625,-9.375,#00232C,1
854,12.0,-6.25,-7.5,#0C222A,1
855,12.0,-2.25,-1.25,#1B2121,1
856,12.0,2.125,-26.375,#002144,0
857,12.0,3.5,-1.5,#231E22,1
858,12.0,5.625,0.125,#271D1F,1
859,12.0,20.875,-43.5,#00195D,0
860,12.0,99.75,-69.75,#650086,0
861,12.0625,-31.75,-16.125,#002A35,0
862,12.0625,-26.375,-20.625,#00293C,0
863,12.0625,-21.5,-6.25,#002728,0
864,12.0625,-6.75,-10.5,#04232E,1
865,12.0625,26.25,-4.5,#3D0D26,1
866,12.0625,64.625,-21.25,#5E003E,0
867,12.125,-12.375,-32.5,#00274D,0
868,12.125,-5.125,-32.625,#00254D,0
869,12.125,10.75,-27.25,#101D46,1
870,12.125,12.25,1.5,#30191E,1
871,12.125,30.75,3.0,#44051D,1
872,12.125,49.125,-20.125,#4F003C,0
873,12.125,94.0,-81.375,#4D0099,0
874,12.125,99.25,-78.125,#5B0093,0
875,12.1875,-34.5,-13.75,#002B32,0
876,12.1875,-14.5,-12.625,#002631,0
877,12.1875,5.0,-16.625,#181F37,1
878,12.1875,6.5,-37.875,#002155,0
879,12.1875,9.75,1.5,#2D1B1E,1
880,12.1875,13.5,4.0,#33181B,1
881,12.1875,30.75,-29.375,#330C49,1
882,12.1875,36.5,-4.0,#480026,0
883,12.25,-25.375,-8.0,#00282B,0
884,12.25,-19.25,-8.0,#00272B,0
885,12.25,1.625,-7.875,#1C202B,1
886,12.25,5.75,-31.625,#00204C,0
887,12.25,7.75,-22.625,#131E3F,1
888,12.25,8.5,3.5,#2D1C1B,1
889,12.25,15.125,1.875,#34171E,1
890,12.25,22.0,-4.5,#391227,1
891,12.25,31.0,-4.25,#430527,1
892,12.25,33.125,-15.5,#400436,1
893,12.25,38.25,-15.75,#460036,0
894,12.25,44.375,-10.625,#4E0030,0
895,12.25,68.5,-28.5,#600049,0
896,12.3125,-23.625,-23.0,#002940,0
897,12.3125,-20.875,-25.25,#002943,0
898,12.3125,-18.125,-27.625,#002846,0
899,12.3125,-15.25,-30.0,#00284A,0
900,12.3125,3.5,-37.625,#002255,0
901,12.3125,29.375,-7.375,#40092B,1
902,12.3125,34.5,-7.25,#45002B,1
903,12.3125,35.625,-23.0,#3F0240,1
904,12.375,-14.625,-6.25,#002629,0
905,12.375,-10.875,-9.375,#00252D,0
906,12.375,2.875,-3.625,#221F25,1
907,12.375,3.375,-17.125,#142038,1
908,12.375,6.625,-11.125,#221E30,1
909,12.375,28.875,11.5,#450811,1
910,12.375,37.125,-19.5,#43003C,0
911,12.375,37.5,-48.125,#220865,1
912,12.375,39.375,-39.5,#340158,1
913,12.375,43.625,-47.625,#300064,0
914,12.375,56.125,-56.75,#360072,0
915,12.4375,-16.625,-4.5,#002626,0
916,12.4375,-12.75,-8.0,#00252B,0
917,12.4375,-9.25,-3.875,#0A2425,1
918,12.4375,-7.5,-5.25,#0D2427,1
919,12.4375,-5.5,-4.75,#132327,1
920,12.4375,-1.0,0.125,#1F2120,1
921,12.4375,7.625,0.375,#2B1D20,1
922,12.4375,8.375,-14.0,#221D34,1
923,12.4375,31.25,-44.0,#1D105F,1
924,12.4375,51.0,-51.75,#36006B,0
925,12.4375,98.5,-85.375,#4F00A0,0
926,12.5,-22.75,-10.0,#00282E,0
927,12.5,-11.75,-5.125,#002527,1
928,12.5,-10.0,-6.5,#032529,1
929,12.5,-7.0,-2.75,#122324,1
930,12.5,-3.75,-3.875,#172226,1
931,12.5,-1.125,-3.75,#1C2126,1
932,12.5,1.875,-1.5,#222023,1
933,12.5,2.375,0.75,#241F20,1
934,12.5,21.875,-31.125,#23174C,1
935,12.5,25.375,-40.25,#18165A,1
936,12.5,32.75,-50.375,#0A1169,1
937,12.5,39.125,12.5,#4F0011,0
938,12.5,51.5,-16.375,#540038,0
939,12.5,56.25,-20.75,#57003E,0
940,12.5,61.25,-61.375,#38007A,0
941,12.5,103.875,-82.0,#5E009B,0
942,12.5625,38.125,-66.25,#001281,0
943,12.5625,50.125,-72.875,#00008C,0
944,12.5625,50.25,-37.0,#460055,0
945,12.5625,52.25,13.125,#5C0011,0
946,12.5625,52.375,17.25,#5D0008,0
947,12.5625,62.25,-51.25,#48006B,0
948,12.5625,62.875,-72.125,#20008B,0
949,12.5625,69.375,-84.0,#00009E,0
950,12.5625,69.375,-52.125,#51006C,0
951,12.5625,77.125,-45.5,#600062,0
952,12.5625,93.125,-98.25,#1700B5,0
953,12.5625,107.625,-87.875,#5B00A4,0
954,12.5625,126.5,-117.5,#3C00D6,0
955,12.625,46.75,21.75,#580000,0
956,12.6875,98.75,-101.625,#1F00BB,0
957,12.6875,117.0,-86.0,#6D00A2,0
958,12.8125,41.625,22.0,#540000,0
959,12.8125,44.0,-69.625,#000B87,0
960,12.875,38.625,-53.125,#180A6E,1
961,12.875,49.875,-67.375,#000084,0
962,12.875,57.625,2.625,#600020,0
963,13.0625,113.25,-92.375,#5F00AD,0
964,13.0625,126.75,-104.625,#6100C2,0
965,13.125,39.5,-31.75,#3F004F,0
966,13.125,40.5,-7.125,#4E002D,0
967,13.125,85.625,-84.875,#3900A1,0
968,13.1875,77.125,-39.125,#66005A,0
969,13.1875,81.375,-80.625,#3A009A,0
970,13.3125,41.0,7.875,#520019,0
971,13.375,56.0,-64.25,#290080,0
972,13.375,56.125,-69.625,#150089,0
973,13.375,84.625,-59.25,#600079,0
974,13.4375,38.25,-61.75,#00117D,0
975,13.4375,69.625,-45.625,#5A0064,0
976,13.5,-57.125,4.125,#00311C,0
977,13.5,-54.375,0.5,#003121,0
978,13.5,-51.375,-2.75,#003025,0
979,13.5,-50.875,5.375,#00301A,0
980,13.5,-48.25,1.875,#00301F,0
981,13.5,-45.125,6.5,#002F18,0
982,13.5,-43.125,-11.625,#002F32,0
983,13.5,-42.625,3.0,#002E1E,0
984,13.5,-40.625,-14.375,#002F36,0
985,13.5,-39.75,7.25,#002E17,0
986,13.5,-38.0,-17.125,#002E3A,0
987,13.5,-37.375,3.875,#002D1C,0
988,13.5,-35.5,-19.875,#002E3E,0
989,13.5,-35.0,8.25,#002D16,0
990,13.5,-33.0,-22.625,#002E42,0
991,13.5,-32.75,4.875,#002C1B,0
992,13.5,-30.5,9.0,#002C15,0
993,13.5,-30.375,-25.375,#002E46,0
994,13.5,-29.875,-8.875,#002C2E,0
995,13.5,-28.375,5.625,#002B1A,0
996,13.5,-27.75,-28.25,#002D4A,0
997,13.5,-26.5,9.875,#002B14,0
998,13.5,-25.0,-31.25,#002D4E,0
999,13.5,-24.5,6.375,#002A19,0
1000,13.5,-23.375,-13.125,#002B34,0
1001,13.5,-22.75,10.375,#002A13,0
1002,13.5,-21.5,-33.25,#002C51,0
1003,13.5,-21.0,-15.375,#002B38,0
1004,13.5,-19.875,7.5,#002918,0
1005,13.5,-19.5,11.125,#042912,1
1006,13.5,-19.375,-11.875,#002A33,0
1007,13.5,-19.125,-17.75,#002A3B,0
1008,13.5,-18.0,-35.25,#002C54,0
1009,13.5,-17.375,-14.125,#002936,0
1010,13.5,-16.5,11.625,#0D2812,1
1011,13.5,-15.75,7.0,#0A2818,1
1012,13.5,-15.5,-17.75,#00293B,0
1013,13.5,-14.5,-37.25,#002B57,0
1014,13.5,-14.0,9.0,#112716,1
1015,13.5,-13.875,12.25,#132711,1
1016,13.5,-12.375,-26.375,#002947,0
1017,13.5,-12.25,-15.375,#002838,0
1018,13.5,-11.625,9.625,#162715,1
1019,13.5,-11.25,12.625,#182610,1
1020,13.5,-10.375,-20.25,#00283F,0
1021,13.5,-9.875,-29.125,#00294B,0
1022,13.5,-9.375,9.875,#1A2614,1
1023,13.5,-9.0,12.875,#1C2610,1
1024,13.5,-7.125,9.75,#1D2515,1
1025,13.5,-7.0,13.375,#1F250F,1
1026,13.5,-5.375,10.625,#202414,1
1027,13.5,-5.125,13.75,#22240E,1
1028,13.5,-4.125,0.25,#1C2422,1
1029,13.5,-3.125,14.125,#25230E,1
1030,13.5,-2.25,-7.5,#18242D,1
1031,13.5,-2.0,10.625,#252314,1
1032,13.5,-1.5,-13.75,#102436,1
1033,13.5,-1.375,13.375,#27230F,1
1034,13.5,-1.25,-19.875,#00253E,0
1035,13.5,-1.0,-9.25,#19242F,1
1036,13.5,-0.25,-17.0,#0D243A,1
1037,13.5,-0.125,-12.125,#162333,1
1038,13.5,-0.125,11.0,#282213,1
1039,13.5,0.375,-6.125,#1E232B,1
1040,13.5,0.375,14.5,#2A220D,1
1041,13.5,0.75,-3.75,#212228,1
1042,13.5,1.0,-21.0,#052440,1
1043,13.5,1.375,-13.875,#172336,1
1044,13.5,1.5,10.375,#2A2114,1
1045,13.5,1.875,13.625,#2B210F,1
1046,13.5,3.125,12.0,#2C2112,1
1047,13.5,3.75,15.375,#2E200B,1
1048,13.5,4.0,-23.125,#092343,1
1049,13.5,4.0,-12.875,#1E2234,1
1050,13.5,4.5,10.5,#2D2014,1
1051,13.5,4.625,-3.25,#272127,1
1052,13.5,4.875,-10.875,#212132,1
1053,13.5,5.25,14.0,#2F1F0E,1
1054,13.5,5.5,-7.75,#25202D,1
1055,13.5,5.625,-48.75,#002669,0
1056,13.5,6.0,-14.0,#202136,1
1057,13.5,6.5,-5.0,#29202A,1
1058,13.5,6.625,12.125,#301F12,1
1059,13.5,6.75,-1.75,#2B1F25,1
1060,13.5,7.25,15.375,#321E0C,1
1061,13.5,7.625,-17.0,#1F203A,1
1062,13.5,7.75,-9.125,#271F2F,1
1063,13.5,8.625,-6.125,#2B1F2B,1
1064,13.5,9.125,14.75,#341D0D,1
1065,13.5,9.875,-29.375,#0A204C,1
1066,13.5,10.5,-34.75,#002154,0
1067,13.5,10.75,-3.75,#2F1D28,1
1068,13.5,11.375,-52.125,#00246E,0
1069,13.5,11.5,16.875,#371C08,1
1070,13.5,11.75,-1.25,#311C25,1
1071,13.5,12.5,-25.75,#1C1E47,1
1072,13.5,12.625,-22.75,#211E42,1
1073,13.5,12.875,13.125,#371B10,1
1074,13.5,13.375,-4.375,#321C29,1
1075,13.5,13.5,-35.0,#011F54,1
1076,13.5,14.375,-1.625,#341B25,1
1077,13.5,14.875,16.75,#3B1909,1
1078,13.5,15.25,-47.5,#002167,0
1079,13.5,15.25,-21.875,#261C41,1
1080,13.5,16.25,-4.25,#351A29,1
1081,13.5,16.375,13.75,#3B180F,1
1082,13.5,16.875,-41.125,#001E5D,0
1083,13.5,17.25,-1.375,#381925,1
1084,13.5,17.5,-9.625,#341930,1
1085,13.5,17.625,5.625,#3B181B,1
1086,13.5,18.625,-6.75,#37182C,1
1087,13.5,19.125,-56.625,#002075,0
1088,13.5,19.5,-34.875,#191B54,1
1089,13.5,19.5,16.625,#3F160A,1
1090,13.5,19.875,-12.75,#351835,1
1091,13.5,20.125,0.0,#3C1623,1
1092,13.5,20.875,-9.875,#381631,1
1093,13.5,21.25,6.125,#3F151B,1
1094,13.5,23.0,-35.375,#201955,1
1095,13.5,23.375,3.5,#40131F,1
1096,13.5,23.375,9.125,#421217,1
1097,13.5,23.75,-13.25,#391435,1
1098,13.5,25.125,6.5,#43101B,1
1099,13.5,25.75,-19.75,#38133E,1
1100,13.5,26.625,19.625,#470D03,1
1101,13.5,27.875,-13.25,#3E0F35,1
1102,13.5,29.5,-62.625,#001B7E,0
1103,13.5,30.25,-20.125,#3D0D3F,1
1104,13.5,30.75,6.75,#49081B,1
1105,13.5,32.0,-61.25,#00187C,0
1106,13.5,32.625,20.75,#4D0301,1
1107,13.5,33.5,9.875,#4C0217,1
1108,13.5,36.75,-55.875,#021074,1
1109,13.5,39.75,16.75,#53000B,0
1110,13.5,43.875,-29.25,#47004C,0
1111,13.5,49.125,2.125,#5A0022,0
1112,13.5,49.25,-32.0,#4C0050,0
1113,13.5,55.125,-77.625,#000096,0
1114,13.5,55.5,-32.25,#530051,0
1115,13.5,59.375,-14.0,#600037,0
1116,13.5,62.625,-10.0,#640032,0
1117,13.5,77.5,-90.625,#0000AB,0
1118,13.5,94.25,-72.0,#60008D,0
1119,13.5,111.25,-101.125,#4B00BD,0
1120,13.5625,-45.625,-8.875,#00302E,0
1121,13.5625,-45.375,-1.25,#002F24,0
1122,13.5625,-28.75,-12.875,#002C34,0
1123,13.5625,-16.375,0.0,#002922,0
1124,13.5625,-16.25,-9.25,#00292F,0
1125,13.5625,-10.125,-38.625,#002A59,0
1126,13.5625,-3.25,-22.625,#002642,0
1127,13.5625,0.25,1.375,#242321,1
1128,13.5625,6.125,2.5,#2C201F,1
1129,13.5625,12.75,-13.0,#2B1D35,1
1130,13.5625,28.25,-52.75,#00196F,0
1131,13.5625,29.0,-45.5,#161664,1
1132,13.5625,46.75,-41.0,#40005E,0
1133,13.5625,51.0,-27.875,#51004B,0
1134,13.5625,53.5,-24.125,#550045,0
1135,13.5625,55.625,-1.375,#600027,0
1136,13.5625,64.0,-34.5,#5B0054,0
1137,13.5625,67.5,-65.75,#3F0083,0
1138,13.5625,71.25,-62.875,#4A007F,0
1139,13.5625,78.5,-70.5,#4A008B,0
1140,13.5625,79.875,-63.5,#560080,0
1141,13.5625,86.375,-95.875,#0200B4,0
1142,13.5625,90.625,-57.5,#6A0077,0
1143,13.5625,119.5,-115.0,#3500D4,0
1144,13.5625,124.25,-110.375,#5100CD,0
1145,13.625,-25.625,-2.0,#002B25,0
1146,13.625,-23.125,-4.125,#002B28,0
1147,13.625,-12.75,5.75,#11271B,1
1148,13.625,-10.375,0.75,#112722,1
1149,13.625,26.75,-55.5,#001B73,0
1150,13.625,43.25,0.75,#540023,0
1151,13.625,54.125,22.75,#620000,0
1152,13.625,61.25,-25.375,#5D0047,0
1153,13.625,91.625,-89.5,#3C00AA,0
1154,13.625,104.25,-93.0,#4F00B0,0
1155,13.6875,2.5,6.75,#2A211A,1
1156,13.6875,2.625,-10.125,#1F2231,1
1157,13.6875,9.375,-21.125,#1D2041,1
1158,13.6875,15.0,-11.0,#301B32,1
1159,13.6875,19.5,-47.875,#001E68,0
1160,13.6875,19.875,-39.0,#0D1C5B,1
1161,13.6875,26.5,-24.375,#351345,1
1162,13.6875,30.125,-0.5,#470A25,1
1163,13.6875,31.75,-34.5,#321054,1
1164,13.6875,38.25,-42.625,#320760,1
1165,13.6875,42.75,-52.0,#29036E,1
1166,13.6875,44.875,-60.125,#16047B,1
1167,13.6875,45.625,17.0,#59000C,0
1168,13.6875,59.125,-41.625,#51005F,0
1169,13.6875,71.375,-37.0,#620058,0
1170,13.6875,86.125,-66.875,#5B0086,0
1171,13.6875,112.75,-111.125,#2E00CE,0
1172,13.75,12.375,-18.875,#261E3E,1
1173,13.8125,-48.5,-5.875,#00312B,0
1174,13.8125,-13.625,-3.625,#002828,0
1175,13.8125,25.25,-0.75,#421225,1
1176,13.8125,104.5,-75.125,#6B0093,0
1177,13.875,16.5,-16.875,#2E1B3B,1
1178,13.875,55.25,10.5,#620018,0
1179,13.875,60.0,-55.0,#440074,0
1180,13.875,75.5,-55.375,#590074,0
1181,13.9375,-25.875,-16.5,#002D3A,0
1182,13.9375,4.0,0.125,#292223,1
1183,13.9375,26.375,13.125,#470F12,1
1184,13.9375,44.25,11.75,#580016,0
1185,14.0,-38.125,0.25,#002F22,0
1186,14.0,-7.5,0.875,#182722,1
1187,14.0,-4.875,-7.875,#13262E,1
1188,14.0,19.75,8.75,#3F1718,1
1189,14.0,27.875,-29.875,#32144E,1
1190,14.0,31.25,14.875,#4C0710,1
1191,14.0,74.375,-32.5,#690053,0
1192,14.0625,-3.0,-15.625,#082639,1
1193,14.0625,1.0,6.0,#28231B,1
1194,14.0625,5.5,6.125,#2E211B,1
1195,14.0625,13.0,-16.125,#2A1E3A,1
1196,14.0625,28.625,16.625,#4A0C0C,1
1197,14.0625,35.25,0.0,#4D0125,1
1198,14.0625,45.375,5.5,#58001E,0
1199,14.0625,56.875,-7.625,#610030,0
1200,14.125,-33.25,1.25,#002E21,0
1201,14.125,-15.375,-25.25,#002B47,0
1202,14.125,-10.875,-3.0,#0B2828,1
1203,14.125,2.125,4.25,#29231E,1
1204,14.125,37.25,-26.625,#42044A,1
1205,14.125,76.125,-77.875,#380098,0
1206,14.125,119.625,-92.625,#6C00B1,0
1207,14.1875,-35.75,-2.625,#002F27,0
1208,14.1875,-0.625,5.75,#26241C,1
1209,14.1875,10.25,-15.5,#27203A,1
1210,14.1875,16.625,-28.25,#221E4C,1
1211,14.1875,17.125,-14.0,#321B38,1
1212,14.1875,57.875,15.5,#660012,0
1213,14.1875,85.5,-48.375,#6C006B,0
1214,14.1875,97.75,-94.25,#4000B3,0
1215,14.25,-23.5,-18.875,#002D3E,0
1216,14.25,-8.625,-1.25,#142826,1
1217,14.25,-6.25,5.5,#1E261C,1
1218,14.25,-5.0,2.25,#1E2621,1
1219,14.25,-2.75,-43.625,#002A63,0
1220,14.25,6.375,8.75,#312118,1
1221,14.25,9.875,-8.625,#2C2030,1
1222,14.25,16.625,9.0,#3C1A18,1
1223,14.25,23.5,-28.875,#2D184D,1
1224,14.25,24.125,15.0,#451310,1
1225,14.25,38.875,-12.875,#4D0037,0
1226,14.3125,-18.625,-2.375,#002B27,0
1227,14.3125,-12.625,-1.125,#092926,1
1228,14.3125,3.75,5.125,#2C221D,1
