id,L,a,b,hex_srgb,slice_id
90359,40.75,10.875,-0.75,#715A62,652
90375,40.75,12.625,31.125,#81572D,652
90391,40.75,15.25,1.25,#79575F,652
90407,40.75,17.875,37.5,#895421,652
90418,40.75,20.125,3.875,#81545A,652
90420,40.75,20.125,29.25,#8A5231,652
90434,40.75,23.875,36.625,#914F24,652
90451,40.75,30.875,54.75,#9B4900,652
90454,40.75,33.0,-3.375,#904A67,652
90455,40.75,33.25,51.625,#9E4600,652
90467,40.75,59.625,70.0,#BE1D00,652
90468,40.75,69.375,69.0,#C90000,652
90469,40.75,71.625,-89.0,#6E2AF7,652
90471,40.75,77.25,61.75,#D10000,652
90472,40.75,83.5,-89.375,#8800F8,652
90474,40.75,99.5,-1.0,#E20066,652
90475,40.75,109.0,-40.25,#DE00A5,652
90477,40.8125,-124.625,47.875,#007E00,653
90479,40.8125,-119.25,44.875,#007D00,653
90481,40.8125,-113.875,41.875,#007D08,653
90485,40.8125,-108.625,38.75,#007C14,653
90490,40.8125,-103.0,51.375,#007C00,653
90495,40.8125,-100.0,-10.75,#007D70,653
90502,40.8125,-93.5,-6.0,#007C68,653
90533,40.8125,-73.125,-3.875,#007865,653
90547,40.8125,-67.625,5.75,#007755,653
90560,40.8125,-62.875,2.25,#00765B,653
90564,40.8125,-61.5,25.5,#007533,653
90570,40.8125,-59.0,18.25,#007440,653
90588,40.8125,-50.125,10.25,#00724E,653
90594,40.8125,-49.0,-26.625,#00748B,653
90607,40.8125,-45.0,-28.75,#00738E,653
90613,40.8125,-43.375,-11.375,#007272,653
90633,40.8125,-38.25,-11.875,#007073,653
90635,40.8125,-37.625,57.625,#346E00,653
90659,40.8125,-30.75,4.25,#116D58,653
90669,40.8125,-27.5,1.875,#1D6C5C,653
90672,40.8125,-26.75,58.875,#4B6A00,653
90676,40.8125,-25.75,13.375,#376B49,653
90682,40.8125,-24.75,-1.625,#216B62,653
90696,40.8125,-23.5,-32.75,#006D95,653
90718,40.8125,-21.125,20.625,#48693D,653
90730,40.8125,-19.625,-33.75,#006C97,653
90739,40.8125,-18.875,67.0,#5A6700,653
90774,40.8125,-14.375,8.5,#4C6652,653
90778,40.8125,-14.125,47.0,#5F6501,653
90815,40.8125,-8.625,61.5,#696300,653
90818,40.8125,-8.25,-67.375,#006BD0,653
90819,40.8125,-8.25,13.875,#5B6349,653
90822,40.8125,-8.0,-13.625,#416576,653
90854,40.8125,-4.75,-16.875,#44647B,653
90879,40.8125,-2.0,-0.75,#5C6161,653
90886,40.8125,-0.75,-9.625,#566170,653
90888,40.8125,-0.625,0.0,#5F6160,653
90890,40.8125,-0.375,40.875,#725F18,653
90904,40.8125,0.875,5.5,#665F57,653
90916,40.8125,2.5,-32.625,#396296,653
90928,40.8125,3.75,27.0,#745D34,653
90937,40.8125,4.5,57.375,#7B5C00,653
90957,40.8125,6.125,-2.25,#695D64,653
90959,40.8125,6.75,5.0,#6F5C58,653
90960,40.8125,6.875,-11.0,#635D72,653
90967,40.8125,7.625,12.875,#745B4C,653
91016,40.8125,16.75,3.875,#7D565A,653
91022,40.8125,17.625,49.625,#8B5400,653
91028,40.8125,19.0,57.75,#8D5200,653
91035,40.8125,21.25,23.125,#8A523B,653
91059,40.8125,31.0,45.5,#9B4911,653
91072,40.8125,38.875,39.125,#A34121,653
91074,40.8125,41.25,52.0,#A83E00,653
91075,40.8125,41.75,-88.75,#0052F6,653
91077,40.8125,44.0,44.375,#AA3B17,653
91081,40.8125,49.625,-15.5,#A0397B,653
91087,40.8125,59.0,-100.25,#0044FF,653
91090,40.8125,85.0,-44.625,#BD00AB,653
91092,40.8125,90.125,28.75,#DD0038,653
91093,40.8125,93.625,11.0,#DE0053,653
91094,40.875,-128.0,41.625,#007E08,654
91095,40.875,-122.625,38.875,#007E13,654
91097,40.875,-122.125,-2.125,#007F62,654
91100,40.875,-114.25,50.25,#007D00,654
91101,40.875,-107.875,-1.375,#007E61,654
91103,40.875,-106.375,-6.875,#007E6A,654
91105,40.875,-99.625,-2.25,#007D62,654
91110,40.875,-90.25,0.125,#007B5E,654
91116,40.875,-81.0,8.375,#007951,654
91124,40.875,-75.25,4.5,#007957,654
91126,40.875,-75.125,-35.25,#007B99,654
91131,40.875,-72.875,9.625,#00784F,654
91138,40.875,-70.375,-38.125,#007A9E,654
91140,40.875,-70.0,0.875,#00785D,654
91142,40.875,-68.625,-7.25,#00786B,654
91146,40.875,-65.625,-40.875,#007AA3,654
91148,40.875,-64.0,-10.25,#007770,654
91154,40.875,-61.0,-5.625,#007668,654
91157,40.875,-60.5,-43.25,#0079A7,654
91159,40.875,-59.5,-12.875,#007674,654
91163,40.875,-58.75,-1.0,#007561,654
91172,40.875,-55.625,-45.625,#0078AB,654
91175,40.875,-54.5,-3.875,#007465,654
91177,40.875,-52.75,1.0,#00745D,654
91181,40.875,-50.625,-48.125,#0077AF,654
91182,40.875,-50.375,-6.375,#00746A,654
91184,40.875,-49.125,3.875,#007359,654
91187,40.875,-48.0,56.875,#0A7100,654
91192,40.875,-46.0,6.875,#007254,654
91193,40.875,-45.625,-50.5,#0076B3,654
91204,40.875,-42.125,3.875,#007159,654
91205,40.875,-40.875,-52.75,#0075B7,654
91211,40.875,-38.625,-26.0,#00728A,654
91215,40.875,-37.625,-46.375,#0073AC,654
91224,40.875,-35.25,10.75,#056E4E,654
91234,40.875,-32.125,7.625,#146D53,654
91264,40.875,-25.25,21.0,#3F6A3D,654
91271,40.875,-23.875,-27.0,#006D8C,654
91276,40.875,-22.75,59.125,#536900,654
91286,40.875,-20.375,-28.25,#006C8E,654
91289,40.875,-19.0,59.5,#596700,654
91292,40.875,-17.875,7.875,#446853,654
91307,40.875,-10.0,-2.0,#4B6563,654
91308,40.875,-9.75,4.875,#526558,654
91320,40.875,-7.875,47.875,#686200,654
91330,40.875,-5.0,49.0,#6D6100,654
91344,40.875,-1.375,-4.0,#5B6167,654
91359,40.875,1.0,1.625,#63605E,654
91360,40.875,1.0,56.125,#765E00,654
91363,40.875,2.125,30.0,#735E2E,654
91366,40.875,3.625,4.75,#6A5E59,654
91369,40.875,4.0,-1.75,#665E63,654
91373,40.875,4.625,-52.125,#0063B6,654
91376,40.875,4.75,22.75,#745D3B,654
91383,40.875,6.375,52.25,#7D5B00,654
91409,40.875,11.25,20.625,#7C593F,654
91410,40.875,11.625,-7.625,#6E5A6D,654
91413,40.875,13.625,-1.125,#765963,654
91420,40.875,16.875,19.75,#845541,654
91426,40.875,19.875,13.25,#85534C,654
91439,40.875,26.25,42.125,#954D19,654
91441,40.875,27.875,31.75,#954C2D,654
91444,40.875,33.125,42.375,#9D4719,654
91450,40.875,52.375,63.75,#B62E00,654
91453,40.875,53.125,-89.375,#2D47F8,654
91454,40.875,53.125,-68.25,#7040D3,654
91458,40.875,68.5,11.375,#C10051,654
91462,40.875,87.875,-86.625,#9500F3,654
91466,40.9375,-104.0,9.75,#007D4E,655
91469,40.9375,-88.625,41.5,#007A0C,655
91470,40.9375,-78.625,-23.875,#007B86,655
91472,40.9375,-65.5,-2.5,#007763,655
91473,40.9375,-64.125,-24.875,#007888,655
91475,40.9375,-57.5,10.75,#00754D,655
91476,40.9375,-57.375,-21.875,#007683,655
91497,40.9375,-40.25,-16.375,#00717A,655
91509,40.9375,-31.625,-15.625,#006F79,655
91518,40.9375,-27.375,-31.375,#006F93,655
91521,40.9375,-20.75,29.375,#4E692E,655
91523,40.9375,-17.25,19.625,#4F6840,655
91524,40.9375,-17.125,29.0,#54672F,655
91525,40.9375,-13.75,-41.0,#006AA4,655
91526,40.9375,-13.0,-34.75,#006999,655
91527,40.9375,-12.5,-11.625,#386773,655
91529,40.9375,-9.0,9.75,#586450,655
91531,40.9375,-6.625,8.375,#5B6353,655
91532,40.9375,-6.25,11.125,#5D634E,655
91533,40.9375,-2.625,55.625,#716000,655
91535,40.9375,0.875,-5.125,#5E6069,655
91543,40.9375,9.5,5.375,#735B58,655
91544,40.9375,10.25,-4.875,#6E5B69,655
91547,40.9375,13.0,2.75,#77595C,655
91555,40.9375,19.5,9.625,#845452,655
91556,40.9375,19.5,45.0,#8D5310,655
91561,40.9375,22.0,27.25,#8D5135,655
91567,40.9375,25.25,27.125,#914F35,655
91584,40.9375,47.375,-19.5,#9B3D81,655
91587,40.9375,60.125,-23.0,#AA2887,655
91589,40.9375,70.5,-95.25,#5B31FF,655
91591,40.9375,75.375,40.25,#CE0024,655
91593,40.9375,98.5,-87.375,#A700F5,655
91595,40.9375,102.75,-83.125,#B400EE,655
91596,40.9375,107.25,-87.125,#B600F5,655
91599,41.0,-88.75,9.5,#007B4F,656
91600,41.0,-85.125,25.375,#007A33,656
91601,41.0,-84.5,-3.625,#007B65,656
91602,41.0,-78.125,-0.5,#007A60,656
91604,41.0,-67.0,20.75,#00773C,656
91605,41.0,-56.625,-8.375,#00766D,656
91606,41.0,-48.75,-1.875,#007363,656
91607,41.0,-39.625,29.5,#1B6F2D,656
91608,41.0,-27.0,5.625,#286C57,656
91609,41.0,-20.875,45.875,#546804,656
91610,41.0,-20.125,33.875,#516826,656
91612,41.0,-15.625,-30.875,#006A93,656
91613,41.0,-12.5,5.375,#4E6658,656
91614,41.0,-11.875,60.625,#656400,656
91616,41.0,-10.25,13.0,#58654B,656
91617,41.0,-8.875,-10.875,#436672,656
91618,41.0,-8.875,18.875,#5E6441,656
91619,41.0,-6.125,-61.75,#006AC7,656
91621,41.0,-1.75,12.25,#66614D,656
91622,41.0,-1.375,-20.75,#476382,656
91626,41.0,0.75,-21.125,#4B6283,656
91627,41.0,0.75,-11.5,#586173,656
91629,41.0,0.75,-1.0,#616062,656
91630,41.0,1.625,-7.75,#5D606D,656
91631,41.0,3.25,-18.375,#55607F,656
91634,41.0,5.625,-33.5,#416198,656
91637,41.0,8.0,-15.125,#625D79,656
91638,41.0,9.0,-6.875,#6B5C6C,656
91643,41.0,12.125,-3.375,#725A66,656
91654,41.0,27.375,49.125,#974C05,656
91667,41.0,38.5,30.625,#A24230,656
91675,41.0,49.125,-95.875,#004DFF,656
91677,41.0,50.625,-25.875,#9B3A8C,656
91678,41.0,51.0,-60.5,#7941C6,656
91682,41.0,58.0,-52.375,#8F35B8,656
91685,41.0,68.125,-55.0,#9C21BD,656
91689,41.0,88.875,-18.25,#D00081,656
91690,41.0,93.0,-89.875,#9A00F9,656
91692,41.0,98.375,-20.875,#DB0085,656
91693,41.0,102.5,-71.75,#C000DA,656
91694,41.0,119.0,-89.25,#C600F9,656
91696,41.0625,-114.625,-6.625,#007F6A,657
91698,41.0625,-46.5,-8.875,#00736E,657
91699,41.0625,-28.625,-12.25,#006E74,657
91701,41.0625,-17.625,-42.75,#006DA7,657
91702,41.0625,-17.625,47.0,#5A6701,657
91703,41.0625,-15.625,14.75,#4F6748,657
91704,41.0625,-15.375,59.75,#5F6600,657
91705,41.0625,-14.125,19.75,#556640,657
91706,41.0625,-12.375,-21.875,#1E6884,657
91707,41.0625,-11.875,0.375,#4A6660,657
91710,41.0625,-5.625,42.0,#6B6215,657
91711,41.0625,-4.875,61.875,#6F6100,657
91712,41.0625,-3.0,43.625,#6F6111,657
91714,41.0625,2.875,1.5,#675F5E,657
91715,41.0625,5.375,6.375,#6E5E57,657
91716,41.0625,5.375,31.0,#785C2D,657
91724,41.0625,11.5,12.75,#7A5A4D,657
91725,41.0625,11.75,-69.0,#0063D4,657
91727,41.0625,13.875,27.75,#835734,657
91731,41.0625,16.625,-39.25,#535BA1,657
91737,41.0625,25.75,19.375,#904F42,657
91746,41.0625,34.125,-24.375,#854C89,657
91749,41.0625,35.125,-80.0,#0055E7,657
91753,41.0625,35.625,40.125,#A0451F,657
91758,41.0625,40.25,-9.75,#974472,657
91760,41.0625,44.0,25.75,#A83C39,657
91763,41.0625,46.875,21.875,#AB3940,657
91778,41.0625,63.25,-80.5,#6E37E9,657
91792,41.0625,87.125,14.625,#D8004E,657
91796,41.0625,97.25,-94.125,#9B00FF,657
91801,41.0625,114.625,-85.125,#C400F2,657
91802,41.125,-113.625,-12.0,#008073,658
91803,41.125,-95.5,-23.0,#007E85,658
91804,41.125,-90.125,-26.25,#007E8B,658
91805,41.125,-85.0,-29.25,#007D90,658
91806,41.125,-83.625,15.375,#007A45,658
91807,41.125,-59.75,51.75,#007500,658
91808,41.125,-55.5,24.0,#007437,658
91809,41.125,-45.75,-15.875,#00747A,658
91810,41.125,-44.25,34.5,#057123,658
91811,41.125,-37.5,50.75,#336F00,658
91812,41.125,-36.875,-33.375,#007297,658
91813,41.125,-36.125,-55.0,#0074BB,658
91814,41.125,-34.0,18.125,#236E42,658
91815,41.125,-31.375,-57.375,#0073C0,658
91816,41.125,-29.125,35.875,#406C21,658
91817,41.125,-24.875,-38.375,#006FA0,658
91818,41.125,-24.5,51.75,#4F6A00,658
91819,41.125,-18.125,37.5,#56681E,658
91822,41.125,-13.375,-26.5,#00698C,658
91823,41.125,-11.0,8.75,#546652,658
91824,41.125,-10.625,2.5,#4F665D,658
91825,41.125,-5.75,23.0,#65633B,658
91827,41.125,-3.75,-23.25,#3C6587,658
91829,41.125,2.5,23.125,#715E3B,658
91830,41.125,3.875,-13.625,#5C6077,658
91831,41.125,4.25,13.625,#705E4B,658
91832,41.125,4.875,17.625,#735D44,658
91839,41.125,15.125,-3.875,#775868,658
91842,41.125,15.875,32.375,#87562C,658
91847,41.125,18.0,15.625,#845548,658
91850,41.125,18.5,1.125,#7F5660,658
91852,41.125,20.5,-81.375,#0060EA,658
91876,41.125,29.125,18.75,#944C44,658
91878,41.125,30.5,-45.75,#6752AD,658
91896,41.125,39.75,-40.375,#7F49A4,658
91901,41.125,40.625,27.25,#A44137,658
91941,41.125,61.625,-85.375,#5F3BF1,658
91946,41.125,63.875,-69.375,#8431D5,658
91953,41.125,67.875,-23.5,#B41289,658
91967,41.125,79.875,-84.5,#8A0AF0,658
91974,41.125,88.75,-93.25,#8C00FF,658
91979,41.125,94.0,-66.625,#B800D1,658
91990,41.1875,-128.0,-3.375,#008165,659
91991,41.1875,-120.5,-7.875,#00806C,659
91992,41.1875,-115.875,16.5,#007F43,659
91993,41.1875,-111.375,26.75,#007E30,659
91994,41.1875,-107.25,-15.875,#007F79,659
91995,41.1875,-101.25,-19.5,#007F7F,659
91996,41.1875,-100.5,18.75,#007D3F,659
91997,41.1875,-93.75,30.375,#007C2A,659
91998,41.1875,-76.0,14.375,#007947,659
91999,41.1875,-72.75,-19.0,#007A7F,659
92000,41.1875,-68.375,-21.875,#007A84,659
92002,41.1875,-56.125,35.625,#007420,659
92003,41.1875,-53.0,7.125,#007454,659
92004,41.1875,-44.625,26.125,#007134,659
92005,41.1875,-34.625,29.625,#2F6E2E,659
92006,41.1875,-32.875,51.125,#3E6D00,659
92007,41.1875,-24.625,-52.625,#0071B8,659
92008,41.1875,-21.0,52.875,#556900,659
92009,41.1875,-14.875,-10.75,#336972,659
92010,41.1875,-10.375,16.75,#5A6545,659
92012,41.1875,-6.0,55.375,#6D6200,659
92013,41.1875,-5.625,-48.625,#0068B1,659
92014,41.1875,-0.375,7.125,#656156,659
92015,41.1875,0.0,-2.875,#5F6166,659
92016,41.1875,2.375,-46.5,#0064AE,659
92017,41.1875,2.5,12.0,#6D5F4E,659
92018,41.1875,3.375,19.375,#715E42,659
92022,41.1875,5.75,-8.125,#655F6E,659
92028,41.1875,10.625,-58.875,#0062C3,659
92064,41.1875,23.25,46.875,#93500C,659
92073,41.1875,27.875,-3.625,#8A4F68,659
92075,41.1875,28.25,39.625,#984C1F,659
92097,41.1875,37.375,-30.75,#844A94,659
92113,41.1875,47.25,-79.875,#424BE8,659
92130,41.1875,54.125,-54.375,#873CBC,659
92132,41.1875,55.0,-95.75,#0048FF,659
92165,41.1875,74.125,-44.875,#AF00AC,659
92179,41.1875,87.375,-57.875,#B700C2,659
92183,41.1875,90.0,-71.0,#AE00D9,659
92190,41.25,-109.125,47.125,#007E00,660
92191,41.25,-90.25,17.25,#007C42,660
92192,41.25,-89.25,52.375,#007B00,660
92193,41.25,-69.75,-29.75,#007B91,660
92194,41.25,-62.375,37.875,#00761A,660
92195,41.25,-50.375,39.625,#007317,660
92197,41.25,-38.5,17.25,#047044,660
92198,41.25,-35.0,25.25,#296F36,660
92199,41.25,-33.125,-48.5,#0073B1,660
92200,41.25,-27.125,-4.125,#086D67,660
92201,41.25,-24.0,34.125,#4A6A25,660
92202,41.25,-17.25,53.125,#5C6700,660
92203,41.25,-16.375,-62.625,#006FC9,660
92204,41.25,-16.0,-24.25,#006A88,660
92206,41.25,-12.375,-16.875,#2E687C,660
92207,41.25,-12.25,-3.875,#456767,660
92208,41.25,-11.5,41.125,#626517,660
92209,41.25,-10.75,-13.5,#3B6777,660
92211,41.25,-7.75,26.875,#646434,660
92212,41.25,-6.875,33.5,#676328,660
92214,41.25,-5.0,13.125,#62634C,660
92215,41.25,-4.5,26.125,#686236,660
92216,41.25,-4.0,19.375,#666241,660
92220,41.25,-2.375,16.375,#676246,660
92225,41.25,1.125,13.75,#6C604B,660
92227,41.25,3.625,34.375,#775E27,660
92232,41.25,8.875,-13.0,#665D77,660
92235,41.25,10.0,53.125,#835A00,660
92243,41.25,15.625,-70.25,#0061D7,660
92254,41.25,20.625,-1.25,#815564,660
92258,41.25,21.625,16.625,#8A5347,660
92267,41.25,24.375,31.875,#92502E,660
92268,41.25,25.375,53.375,#964F00,660
92306,41.25,38.0,58.5,#A64300,660
92343,41.25,53.0,11.5,#B03151,660
92392,41.25,75.0,-94.0,#6C27FF,660
92414,41.25,86.0,-74.875,#A300E0,660
92432,41.25,106.625,-66.375,#CB00D2,660
92437,41.3125,-128.0,34.5,#008020,661
92438,41.3125,-111.25,6.25,#007F55,661
92439,41.3125,-101.125,3.0,#007E5A,661
92440,41.3125,-65.875,44.0,#007705,661
92441,41.3125,-60.625,-35.125,#00799A,661
92442,41.3125,-42.375,21.375,#00713C,661
92443,41.3125,-35.125,-28.25,#00728F,661
92444,41.3125,-21.25,-62.25,#0071C9,661
92445,41.3125,-21.0,6.375,#3C6B56,661
92446,41.3125,-20.875,-39.625,#006EA2,661
92447,41.3125,-20.5,11.875,#436A4D,661
92452,41.3125,-7.75,21.75,#62643D,661
92453,41.3125,-4.0,-8.625,#52646F,661
92454,41.3125,-3.375,4.875,#5F6359,661
92456,41.3125,-1.75,-39.625,#0066A2,661
92460,41.3125,2.125,48.125,#785E02,661
92462,41.3125,2.375,-1.125,#656063,661
92476,41.3125,9.25,-33.0,#4D5F98,661
92477,41.3125,9.375,-63.375,#0064CB,661
92483,41.3125,11.5,-40.375,#445FA4,661
92498,41.3125,17.0,-34.25,#5D5B9A,661
92520,41.3125,24.0,22.25,#8F513E,661
92522,41.3125,24.25,4.75,#89525B,661
92558,41.3125,33.625,-84.0,#0058EF,661
92570,41.3125,35.75,-34.875,#7E4C9B,661
92576,41.3125,37.375,47.375,#A4440F,661
92608,41.3125,45.125,-23.0,#964188,661
92637,41.3125,55.375,-18.125,#A73280,661
92668,41.3125,64.125,-44.375,#A128AC,661
92716,41.3125,81.75,-50.125,#B600B6,661
