id,L,a,b,hex_srgb,in_srgb
2913,26.0,-76.0,2.0,#005139,0
2914,26.0,-74.0,-10.0,#00514C,0
2915,26.0,-74.0,8.0,#005130,0
2916,26.0,-72.0,-4.0,#005142,0
2917,26.0,-72.0,14.0,#005026,0
2918,26.0,-72.0,32.0,#005001,0
2919,26.0,-70.0,-14.0,#005152,0
2920,26.0,-70.0,0.0,#00503C,0
2921,26.0,-70.0,20.0,#00501C,0
2922,26.0,-68.0,-8.0,#005149,0
2923,26.0,-68.0,6.0,#005033,0
2924,26.0,-66.0,-18.0,#005158,0
2925,26.0,-66.0,10.0,#00502D,0
2926,26.0,-66.0,30.0,#004F06,0
2927,26.0,-64.0,-12.0,#00504F,0
2928,26.0,-64.0,-4.0,#005042,0
2929,26.0,-64.0,2.0,#005039,0
2930,26.0,-64.0,14.0,#004F26,0
2931,26.0,-64.0,22.0,#004F19,0
2932,26.0,-64.0,42.0,#004F00,0
2933,26.0,-60.0,-16.0,#005055,0
2934,26.0,-60.0,-8.0,#004F49,0
2935,26.0,-60.0,32.0,#004E02,0
2936,26.0,-58.0,-2.0,#004F3F,0
2937,26.0,-58.0,10.0,#004E2D,0
2938,26.0,-56.0,-12.0,#004F4F,0
2939,26.0,-54.0,-6.0,#004E46,0
2940,26.0,-54.0,30.0,#004D07,0
2941,26.0,-52.0,6.0,#004D33,0
2942,26.0,-52.0,12.0,#004D2A,0
2943,26.0,-50.0,-24.0,#004F61,0
2944,26.0,-50.0,-18.0,#004E58,0
2945,26.0,-50.0,-14.0,#004E52,0
2946,26.0,-50.0,-10.0,#004E4C,0
2947,26.0,-50.0,-2.0,#004D40,0
2948,26.0,-48.0,2.0,#004D39,0
2949,26.0,-46.0,-28.0,#004E68,0
2950,26.0,-46.0,-6.0,#004D46,0
2951,26.0,-46.0,8.0,#004C30,0
2952,26.0,-44.0,-22.0,#004D5E,0
2953,26.0,-44.0,-18.0,#004D58,0
2954,26.0,-44.0,-14.0,#004D52,0
2955,26.0,-44.0,-10.0,#004D4C,0
2956,26.0,-44.0,44.0,#004B00,0
2957,26.0,-42.0,-38.0,#004E77,0
2958,26.0,-42.0,-32.0,#004E6E,0
2959,26.0,-42.0,-2.0,#004C40,0
2960,26.0,-42.0,4.0,#004B36,0
2961,26.0,-42.0,16.0,#004B24,0
2962,26.0,-40.0,-26.0,#004D64,0
2963,26.0,-40.0,-6.0,#004B46,0
2964,26.0,-40.0,24.0,#004A16,0
2965,26.0,-38.0,-20.0,#004C5B,0
2966,26.0,-38.0,-16.0,#004C55,0
2967,26.0,-38.0,-12.0,#004B4F,0
2968,26.0,-38.0,40.0,#004A00,0
2969,26.0,-36.0,-42.0,#004D7E,0
2970,26.0,-36.0,-36.0,#004D74,0
2971,26.0,-36.0,-30.0,#004C6B,0
2972,26.0,-36.0,-8.0,#004B49,0
2973,26.0,-36.0,-2.0,#004A40,0
2974,26.0,-36.0,2.0,#004A3A,0
2975,26.0,-34.0,-24.0,#004B61,0
2976,26.0,-32.0,-18.0,#004A58,0
2977,26.0,-32.0,-14.0,#004A52,0
2978,26.0,-32.0,-10.0,#004A4C,0
2979,26.0,-32.0,-4.0,#004943,0
2980,26.0,-32.0,0.0,#00493D,0
2981,26.0,-30.0,-44.0,#004C81,0
2982,26.0,-30.0,-38.0,#004B77,0
2983,26.0,-30.0,-26.0,#004A65,0
2984,26.0,-30.0,28.0,#12480E,1
2985,26.0,-28.0,-20.0,#00495B,0
2986,26.0,-28.0,-6.0,#004846,0
2987,26.0,-28.0,-2.0,#004840,0
2988,26.0,-28.0,2.0,#00483A,0
2989,26.0,-28.0,18.0,#0E4721,1
2990,26.0,-26.0,-16.0,#004855,0
2991,26.0,-26.0,-12.0,#00484F,0
2992,26.0,-26.0,10.0,#08472E,1
2993,26.0,-24.0,-36.0,#004A74,0
2994,26.0,-24.0,-30.0,#00496B,0
2995,26.0,-24.0,-24.0,#004862,0
2996,26.0,-24.0,-8.0,#004749,0
2997,26.0,-24.0,0.0,#00473D,0
2998,26.0,-24.0,34.0,#254600,0
2999,26.0,-22.0,-18.0,#004758,0
3000,26.0,-22.0,-14.0,#004752,0
3001,26.0,-22.0,8.0,#164631,1
3002,26.0,-22.0,44.0,#2D4500,0
3003,26.0,-20.0,-44.0,#004981,0
3004,26.0,-20.0,-32.0,#00486E,0
3005,26.0,-20.0,-26.0,#004765,0
3006,26.0,-20.0,-10.0,#00464C,0
3007,26.0,-18.0,-38.0,#004877,0
3008,26.0,-18.0,-20.0,#00465B,0
3009,26.0,-18.0,-16.0,#004655,0
3010,26.0,-18.0,-12.0,#00464F,0
3011,26.0,-18.0,16.0,#284424,1
3012,26.0,-16.0,-46.0,#004884,0
3013,26.0,-16.0,-26.0,#004665,0
3014,26.0,-16.0,12.0,#2A442B,1
3015,26.0,-16.0,44.0,#364300,0
3016,26.0,-14.0,-40.0,#00477B,0
3017,26.0,-14.0,14.0,#2F4328,1
3018,26.0,-12.0,-48.0,#004787,0
3019,26.0,-12.0,-34.0,#004571,0
3020,26.0,-12.0,-28.0,#004568,0
3021,26.0,-12.0,8.0,#2F4231,1
3022,26.0,-12.0,42.0,#3C4100,0
3023,26.0,-10.0,-42.0,#00467E,0
3024,26.0,-10.0,-24.0,#004462,0
3025,26.0,-10.0,-18.0,#014359,1
3026,26.0,-10.0,-10.0,#1D434C,1
3027,26.0,-10.0,-2.0,#294240,1
3028,26.0,-10.0,6.0,#314234,1
3029,26.0,-10.0,10.0,#34412E,1
3030,26.0,-8.0,-50.0,#00468B,0
3031,26.0,-8.0,-36.0,#004474,0
3032,26.0,-8.0,-28.0,#004368,0
3033,26.0,-8.0,-8.0,#264249,1
3034,26.0,-8.0,-4.0,#2B4143,1
3035,26.0,-8.0,0.0,#2F413D,1
3036,26.0,-8.0,4.0,#334137,1
3037,26.0,-8.0,8.0,#364131,1
3038,26.0,-8.0,44.0,#424000,0
3039,26.0,-6.0,-58.0,#004698,0
3040,26.0,-6.0,-44.0,#004481,0
3041,26.0,-6.0,-24.0,#004262,0
3042,26.0,-4.0,-52.0,#00458E,0
3043,26.0,-4.0,-40.0,#00437B,0
3044,26.0,-4.0,-32.0,#00426E,0
3045,26.0,-4.0,10.0,#3D3F2E,1
3046,26.0,-4.0,14.0,#3F3F28,1
3047,26.0,-4.0,22.0,#423E1B,1
3048,26.0,-4.0,42.0,#473E00,0
3049,26.0,-2.0,-58.0,#004598,0
3050,26.0,-2.0,-46.0,#004384,0
3051,26.0,-2.0,-4.0,#373F43,1
3052,26.0,-2.0,0.0,#3A3E3D,1
3053,26.0,-2.0,4.0,#3D3E37,1
3054,26.0,-2.0,8.0,#3F3E31,1
3055,26.0,-2.0,16.0,#433E25,1
3056,26.0,-2.0,20.0,#453E1F,1
3057,26.0,-2.0,24.0,#463D18,1
3058,26.0,0.0,-54.0,#004391,0
3059,26.0,0.0,-42.0,#00427E,0
3060,26.0,0.0,0.0,#3E3E3E,1
3061,26.0,0.0,16.0,#463D25,1
3062,26.0,0.0,20.0,#473D1F,1
3063,26.0,0.0,26.0,#493C14,1
3064,26.0,0.0,42.0,#4C3C00,0
3065,26.0,2.0,-60.0,#00449B,0
3066,26.0,2.0,-48.0,#004287,0
3067,26.0,2.0,-26.0,#1F3F65,1
3068,26.0,2.0,16.0,#493C25,1
3069,26.0,2.0,20.0,#4A3C1F,1
3070,26.0,4.0,-56.0,#004294,0
3071,26.0,4.0,-32.0,#123E6E,1
3072,26.0,4.0,16.0,#4B3B25,1
3073,26.0,4.0,20.0,#4D3B1F,1
3074,26.0,4.0,28.0,#4F3A11,1
3075,26.0,4.0,40.0,#513A00,0
3076,26.0,6.0,-66.0,#0043A5,0
3077,26.0,6.0,-50.0,#00408B,0
3078,26.0,6.0,-30.0,#213D6B,1
3079,26.0,6.0,-26.0,#2A3D65,1
3080,26.0,6.0,16.0,#4E3A25,1
3081,26.0,6.0,20.0,#4F3A1F,1
3082,26.0,6.0,24.0,#503918,1
3083,26.0,8.0,-62.0,#00419E,0
3084,26.0,8.0,-56.0,#004094,0
3085,26.0,8.0,-24.0,#333B62,1
3086,26.0,8.0,28.0,#533811,1
3087,26.0,10.0,-52.0,#003E8E,0
3088,26.0,10.0,-38.0,#153C78,1
3089,26.0,10.0,-32.0,#283B6E,1
3090,26.0,10.0,-22.0,#3A3A5F,1
3091,26.0,12.0,-68.0,#0040A8,0
3092,26.0,12.0,-26.0,#383965,1
3093,26.0,12.0,18.0,#563623,1
3094,26.0,12.0,30.0,#59360E,1
3095,26.0,14.0,-40.0,#1F3A7B,1
3096,26.0,16.0,-46.0,#093A84,1
3097,26.0,16.0,-38.0,#2B3978,1
3098,26.0,16.0,-32.0,#37386E,1
3099,26.0,16.0,0.0,#55343E,1
3100,26.0,16.0,44.0,#5F3300,0
3101,26.0,18.0,-56.0,#003A95,0
3102,26.0,18.0,24.0,#5F3219,1
3103,26.0,18.0,28.0,#5F3212,1
3104,26.0,20.0,-74.0,#003DB2,0
3105,26.0,20.0,-54.0,#003991,0
3106,26.0,22.0,-62.0,#00399E,0
3107,26.0,22.0,32.0,#652E0B,1
3108,26.0,24.0,-60.0,#00379B,0
3109,26.0,24.0,-24.0,#4F3162,1
3110,26.0,24.0,44.0,#682C00,0
3111,26.0,26.0,-58.0,#003598,0
3112,26.0,26.0,-52.0,#21348E,1
3113,26.0,26.0,-44.0,#373381,1
3114,26.0,26.0,-36.0,#453175,1
3115,26.0,26.0,30.0,#692B10,1
3116,26.0,26.0,34.0,#692B07,1
3117,26.0,28.0,-50.0,#2E328B,1
3118,26.0,28.0,-28.0,#522E69,1
3119,26.0,28.0,-24.0,#552E62,1
3120,26.0,28.0,44.0,#6D2900,0
3121,26.0,30.0,-58.0,#163298,1
3122,26.0,32.0,-56.0,#283095,1
3123,26.0,32.0,-50.0,#392F8B,1
3124,26.0,32.0,34.0,#702508,1
3125,26.0,34.0,-66.0,#0031A5,0
3126,26.0,34.0,-30.0,#59296C,1
3127,26.0,36.0,-74.0,#0032B2,0
3128,26.0,36.0,-62.0,#202E9E,1
3129,26.0,36.0,-56.0,#352C95,1
3130,26.0,36.0,-50.0,#422B8B,1
3131,26.0,40.0,-74.0,#002EB2,0
3132,26.0,40.0,-68.0,#102CA8,1
3133,26.0,40.0,-56.0,#3F2895,1
3134,26.0,40.0,4.0,#731B39,1
3135,26.0,40.0,14.0,#761A2A,1
3136,26.0,42.0,30.0,#7A1512,1
3137,26.0,44.0,-74.0,#002AB2,0
3138,26.0,44.0,-68.0,#2727A8,1
3139,26.0,44.0,-40.0,#5E1E7B,1
3140,26.0,44.0,44.0,#7E1000,0
3141,26.0,46.0,-50.0,#551E8B,1
3142,26.0,46.0,-36.0,#651975,1
3143,26.0,48.0,-46.0,#5D1985,1
3144,26.0,48.0,-32.0,#6B146F,1
3145,26.0,48.0,-12.0,#760D51,1
3146,26.0,50.0,-78.0,#0024B9,0
3147,26.0,50.0,-72.0,#2D21AF,1
3148,26.0,50.0,-56.0,#531A95,1
3149,26.0,50.0,10.0,#800031,0
3150,26.0,50.0,44.0,#840000,0
3151,26.0,52.0,-52.0,#5C138F,1
3152,26.0,52.0,-24.0,#750363,1
3153,26.0,54.0,-86.0,#0022C6,0
3154,26.0,54.0,-34.0,#710172,1
3155,26.0,54.0,-20.0,#7A005D,0
3156,26.0,54.0,-14.0,#7C0054,0
3157,26.0,54.0,32.0,#870010,0
3158,26.0,56.0,-76.0,#3318B6,1
3159,26.0,56.0,-60.0,#580D9B,1
3160,26.0,56.0,12.0,#86002E,0
3161,26.0,58.0,-94.0,#0020D4,0
3162,26.0,58.0,-56.0,#610195,1
3163,26.0,60.0,-68.0,#5205A9,1
3164,26.0,60.0,-52.0,#69008F,0
3165,26.0,60.0,-18.0,#82005A,0
3166,26.0,62.0,-64.0,#5D00A2,0
3167,26.0,62.0,-6.0,#880049,0
3168,26.0,62.0,14.0,#8D002C,0
3169,26.0,64.0,-98.0,#0017DB,0
3170,26.0,64.0,-60.0,#66009C,0
3171,26.0,64.0,-14.0,#880054,0
3172,26.0,64.0,4.0,#8D003A,0
3173,26.0,66.0,-74.0,#5300B3,0
3174,26.0,66.0,-54.0,#700092,0
3175,26.0,66.0,-24.0,#860063,0
3176,26.0,66.0,-2.0,#8E0043,0
3177,26.0,68.0,-68.0,#6100A9,0
3178,26.0,68.0,-10.0,#8E004F,0
3179,26.0,68.0,16.0,#94002A,0
3180,26.0,70.0,-62.0,#6D009F,0
3181,26.0,70.0,-20.0,#8C005D,0
3182,26.0,70.0,24.0,#97001E,0
3183,26.0,72.0,-74.0,#5F00B3,0
3184,26.0,72.0,-56.0,#760095,0
3185,26.0,72.0,-44.0,#810082,0
3186,26.0,72.0,6.0,#960038,0
3187,26.0,72.0,12.0,#97002F,0
3188,26.0,74.0,-50.0,#7F008C,0
3189,26.0,74.0,-4.0,#960046,0
3190,26.0,76.0,-16.0,#950058,0
3191,26.0,76.0,-10.0,#97004F,0
3192,26.0,76.0,26.0,#9D001C,0
3193,26.0,78.0,-46.0,#870086,0
3194,26.0,78.0,-34.0,#8F0073,0
3195,26.0,78.0,14.0,#9E002D,0
3196,26.0,82.0,-52.0,#88008F,0
3197,26.0,84.0,-12.0,#9F0052,0
3198,26.0,86.0,-36.0,#970076,0
3199,26.0,86.0,-24.0,#9D0064,0
3200,26.0,92.0,-42.0,#9B0080,0
3201,26.0,94.0,-62.0,#8F009F,0
3202,26.0,94.0,-36.0,#A00076,0
3203,26.0,102.0,-68.0,#9400A9,0
3204,26.0,102.0,-52.0,#A10090,0
3205,26.0,106.0,-110.0,#5800F0,0
3206,26.0,108.0,-100.0,#7400DF,0
3207,26.0,110.0,-116.0,#5000FB,0
3208,26.0,110.0,-56.0,#A80096,0
3209,26.0,112.0,-94.0,#8500D5,0
3210,26.0,112.0,-86.0,#9000C7,0
3211,26.0,114.0,-110.0,#6B00F0,0
3212,26.0,116.0,-80.0,#9C00BD,0
3213,26.0,118.0,-92.0,#9100D2,0
3214,26.0,118.0,-74.0,#A400B3,0
3215,26.0,124.0,-102.0,#8D00E3,0
3216,26.0,126.0,-108.0,#8700ED,0
3217,26.0,126.0,-96.0,#9800D8,0
3218,27.0,-110.0,6.0,#005735,0
3219,27.0,-104.0,0.0,#00573E,0
3220,27.0,-102.0,6.0,#005635,0
3221,27.0,-98.0,-6.0,#005648,0
3222,27.0,-96.0,0.0,#00563E,0
3223,27.0,-92.0,-12.0,#005651,0
3224,27.0,-90.0,-6.0,#005648,0
3225,27.0,-86.0,-16.0,#005657,0
3226,27.0,-86.0,-10.0,#00554E,0
3227,27.0,-80.0,-12.0,#005551,0
3228,27.0,-78.0,-20.0,#00555D,0
3229,27.0,-72.0,-24.0,#005564,0
3230,27.0,-66.0,-26.0,#005467,0
3231,27.0,-60.0,-30.0,#00536D,0
3232,27.0,-60.0,-24.0,#005364,0
3233,27.0,-58.0,18.0,#005122,0
3234,27.0,-54.0,-34.0,#005373,0
3235,27.0,-54.0,-22.0,#005261,0
3236,27.0,-48.0,-36.0,#005277,0
3237,27.0,-40.0,10.0,#004D2F,0
3238,27.0,-34.0,6.0,#004C36,0
3239,27.0,-24.0,-50.0,#004E8D,0
3240,27.0,-24.0,-42.0,#004D80,0
3241,27.0,-24.0,6.0,#0C4936,1
3242,27.0,-24.0,28.0,#254811,1
3243,27.0,-20.0,-52.0,#004D90,0
3244,27.0,-20.0,-2.0,#0A4842,1
3245,27.0,-20.0,2.0,#15483C,1
3246,27.0,-20.0,28.0,#2D4711,1
3247,27.0,-16.0,-54.0,#004C94,0
3248,27.0,-16.0,-32.0,#004971,0
3249,27.0,-16.0,-4.0,#184745,1
3250,27.0,-16.0,0.0,#1F463F,1
3251,27.0,-16.0,8.0,#294633,1
3252,27.0,-14.0,-20.0,#00475E,0
3253,27.0,-14.0,-8.0,#16464C,1
3254,27.0,-14.0,30.0,#38450D,1
3255,27.0,-12.0,-56.0,#004B97,0
3256,27.0,-12.0,-16.0,#014658,1
3257,27.0,-12.0,-12.0,#134652,1
3258,27.0,-12.0,-4.0,#244546,1
3259,27.0,-12.0,0.0,#29453F,1
3260,27.0,-12.0,4.0,#2D4539,1
3261,27.0,-12.0,20.0,#384420,1
3262,27.0,-12.0,24.0,#394419,1
3263,27.0,-10.0,2.0,#30443C,1
3264,27.0,-10.0,26.0,#3D4316,1
3265,27.0,-8.0,-14.0,#1E4455,1
3266,27.0,-8.0,16.0,#3C4327,1
3267,27.0,-8.0,20.0,#3E4320,1
3268,27.0,-6.0,-12.0,#274352,1
3269,27.0,-6.0,-8.0,#2D434C,1
3270,27.0,-6.0,12.0,#3E422D,1
3271,27.0,-4.0,-6.0,#344249,1
3272,27.0,-4.0,-2.0,#374243,1
3273,27.0,-4.0,2.0,#3B423D,1
3274,27.0,-4.0,18.0,#434124,1
3275,27.0,-4.0,32.0,#47400A,1
3276,27.0,-2.0,-30.0,#00436E,0
3277,27.0,-2.0,-22.0,#1E4261,1
3278,27.0,-2.0,-8.0,#35414C,1
3279,27.0,-2.0,12.0,#44402D,1
3280,27.0,0.0,-64.0,#0047A4,0
3281,27.0,0.0,-8.0,#39404C,1
3282,27.0,0.0,-4.0,#3D4046,1
3283,27.0,0.0,4.0,#42403A,1
3284,27.0,0.0,8.0,#453F34,1
3285,27.0,0.0,12.0,#473F2E,1
3286,27.0,2.0,-38.0,#00427A,0
3287,27.0,2.0,-8.0,#3D3F4C,1
3288,27.0,2.0,-4.0,#403F46,1
3289,27.0,2.0,0.0,#433F40,1
3290,27.0,2.0,4.0,#453F3A,1
3291,27.0,2.0,8.0,#483E34,1
3292,27.0,2.0,12.0,#493E2E,1
3293,27.0,4.0,-36.0,#004177,0
3294,27.0,4.0,-8.0,#403E4C,1
3295,27.0,4.0,-4.0,#433E46,1
3296,27.0,4.0,0.0,#463E40,1
3297,27.0,4.0,4.0,#483E3A,1
3298,27.0,4.0,8.0,#4A3D34,1
3299,27.0,4.0,12.0,#4C3D2E,1
3300,27.0,4.0,24.0,#503D1A,1
3301,27.0,6.0,-12.0,#403E52,1
3302,27.0,6.0,-8.0,#433D4C,1
3303,27.0,6.0,-4.0,#463D46,1
3304,27.0,6.0,0.0,#493D40,1
3305,27.0,6.0,4.0,#4B3C3A,1
3306,27.0,6.0,8.0,#4D3C34,1
3307,27.0,6.0,12.0,#4F3C2E,1
3308,27.0,8.0,-44.0,#004084,0
3309,27.0,8.0,-16.0,#3F3D58,1
3310,27.0,8.0,-12.0,#433C52,1
3311,27.0,8.0,-8.0,#473C4C,1
3312,27.0,8.0,-4.0,#493C46,1
3313,27.0,8.0,0.0,#4C3C40,1
3314,27.0,8.0,4.0,#4E3B3A,1
3315,27.0,8.0,8.0,#503B34,1
3316,27.0,8.0,12.0,#523B2E,1
3317,27.0,8.0,16.0,#533B28,1
3318,27.0,10.0,-42.0,#003F81,0
3319,27.0,10.0,-10.0,#483B4F,1
3320,27.0,10.0,-6.0,#4B3B49,1
3321,27.0,10.0,-2.0,#4E3B43,1
3322,27.0,10.0,2.0,#503A3D,1
3323,27.0,10.0,6.0,#523A37,1
3324,27.0,10.0,10.0,#533A31,1
3325,27.0,10.0,20.0,#573921,1
3326,27.0,10.0,34.0,#593907,1
3327,27.0,12.0,-30.0,#343C6E,1
3328,27.0,12.0,-20.0,#423B5E,1
3329,27.0,12.0,-16.0,#463B58,1
3330,27.0,12.0,-4.0,#4F3A46,1
3331,27.0,12.0,0.0,#523940,1
3332,27.0,12.0,4.0,#54393A,1
3333,27.0,12.0,8.0,#553934,1
3334,27.0,12.0,14.0,#57382B,1
3335,27.0,14.0,-60.0,#00409E,0
3336,27.0,14.0,-50.0,#003E8D,0
3337,27.0,14.0,-24.0,#413A65,1
3338,27.0,14.0,-14.0,#4B3955,1
3339,27.0,14.0,-10.0,#4E394F,1
3340,27.0,14.0,-2.0,#533843,1
3341,27.0,14.0,2.0,#55383D,1
3342,27.0,14.0,12.0,#59372E,1
3343,27.0,14.0,22.0,#5C371F,1
3344,27.0,16.0,-58.0,#003E9A,0
3345,27.0,16.0,-22.0,#473962,1
3346,27.0,16.0,-18.0,#4B385B,1
3347,27.0,16.0,-8.0,#52374C,1
3348,27.0,16.0,6.0,#5A3637,1
3349,27.0,16.0,10.0,#5B3631,1
3350,27.0,16.0,16.0,#5D3628,1
3351,27.0,18.0,-68.0,#003FAB,0
3352,27.0,18.0,-30.0,#41386E,1
3353,27.0,18.0,-26.0,#463868,1
3354,27.0,18.0,-16.0,#4F3758,1
3355,27.0,18.0,-12.0,#533652,1
3356,27.0,18.0,-6.0,#563649,1
3357,27.0,18.0,4.0,#5B353A,1
3358,27.0,18.0,14.0,#5F342B,1
3359,27.0,18.0,34.0,#633408,1
3360,27.0,18.0,40.0,#643400,0
3361,27.0,20.0,-66.0,#003DA8,0
3362,27.0,20.0,-44.0,#2A3984,1
3363,27.0,20.0,-24.0,#4B3665,1
3364,27.0,20.0,-20.0,#4F365F,1
3365,27.0,20.0,-2.0,#5B3443,1
3366,27.0,20.0,8.0,#5F3334,1
3367,27.0,20.0,18.0,#623325,1
3368,27.0,22.0,-38.0,#3C377A,1
3369,27.0,22.0,-30.0,#48366E,1
3370,27.0,22.0,-18.0,#54345C,1
3371,27.0,22.0,-14.0,#573455,1
3372,27.0,22.0,-10.0,#59334F,1
3373,27.0,22.0,-6.0,#5C3349,1
3374,27.0,22.0,2.0,#60323D,1
3375,27.0,22.0,6.0,#613238,1
3376,27.0,22.0,16.0,#643128,1
3377,27.0,22.0,28.0,#673115,1
3378,27.0,22.0,36.0,#683104,1
3379,27.0,24.0,-28.0,#4E346B,1
3380,27.0,24.0,-2.0,#603144,1
3381,27.0,24.0,10.0,#653032,1
3382,27.0,24.0,14.0,#66302C,1
3383,27.0,26.0,-74.0,#003BB5,0
3384,27.0,26.0,-18.0,#5A315C,1
3385,27.0,26.0,-14.0,#5C3056,1
3386,27.0,26.0,-10.0,#5F3050,1
3387,27.0,26.0,-6.0,#612F4A,1
3388,27.0,26.0,2.0,#652F3E,1
3389,27.0,26.0,6.0,#662E38,1
3390,27.0,26.0,18.0,#692E26,1
3391,27.0,28.0,-80.0,#003CBF,0
3392,27.0,28.0,-70.0,#0039AE,0
3393,27.0,28.0,-32.0,#503171,1
3394,27.0,28.0,10.0,#6A2C32,1
3395,27.0,28.0,14.0,#6B2C2C,1
3396,27.0,28.0,28.0,#6D2B16,1
3397,27.0,30.0,-68.0,#0037AB,0
3398,27.0,30.0,-8.0,#652C4D,1
3399,27.0,30.0,-4.0,#672B47,1
3400,27.0,30.0,0.0,#692B41,1
3401,27.0,30.0,4.0,#6A2B3B,1
3402,27.0,30.0,18.0,#6E2A26,1
3403,27.0,30.0,22.0,#6F2A20,1
3404,27.0,30.0,36.0,#712905,1
3405,27.0,32.0,-80.0,#0039BF,0
3406,27.0,32.0,-22.0,#5F2C62,1
3407,27.0,32.0,-18.0,#622B5C,1
3408,27.0,32.0,8.0,#6E2835,1
3409,27.0,32.0,28.0,#722716,1
3410,27.0,34.0,-76.0,#0036B8,0
3411,27.0,34.0,-38.0,#532D7B,1
3412,27.0,34.0,-34.0,#572C74,1
3413,27.0,34.0,-2.0,#6D2744,1
3414,27.0,34.0,2.0,#6E273E,1
3415,27.0,34.0,12.0,#71262F,1
3416,27.0,34.0,16.0,#722529,1
3417,27.0,36.0,-26.0,#612868,1
3418,27.0,36.0,-12.0,#6A2653,1
3419,27.0,36.0,-8.0,#6C254D,1
3420,27.0,36.0,6.0,#722438,1
3421,27.0,36.0,20.0,#752323,1
3422,27.0,36.0,28.0,#762217,1
3423,27.0,36.0,40.0,#782200,0
3424,27.0,38.0,-84.0,#0035C6,0
3425,27.0,38.0,-22.0,#672562,1
3426,27.0,38.0,-18.0,#6A245C,1
3427,27.0,38.0,10.0,#752132,1
3428,27.0,40.0,-44.0,#552784,1
3429,27.0,40.0,-32.0,#622471,1
3430,27.0,40.0,18.0,#791D27,1
3431,27.0,42.0,-84.0,#0032C6,0
3432,27.0,42.0,-28.0,#68216B,1
3433,27.0,42.0,-10.0,#731D50,1
3434,27.0,42.0,22.0,#7C1921,1
3435,27.0,42.0,26.0,#7D191A,1
3436,27.0,44.0,-80.0,#002EBF,0
3437,27.0,44.0,-56.0,#4A2698,1
3438,27.0,44.0,-24.0,#6E1D65,1
3439,27.0,44.0,36.0,#801408,1
3440,27.0,46.0,-90.0,#0030D0,0
3441,27.0,46.0,-2.0,#7B1444,1
3442,27.0,46.0,2.0,#7C133E,1
3443,27.0,46.0,16.0,#7F112A,1
3444,27.0,46.0,20.0,#801024,1
3445,27.0,48.0,-86.0,#002CC9,0
3446,27.0,48.0,-64.0,#4323A5,1
3447,27.0,48.0,6.0,#7F0C39,1
3448,27.0,48.0,26.0,#83081B,1
3449,27.0,50.0,14.0,#83022D,1
3450,27.0,50.0,40.0,#870000,0
3451,27.0,52.0,-92.0,#002AD4,0
3452,27.0,52.0,-44.0,#681384,1
3453,27.0,52.0,-38.0,#6E107B,1
3454,27.0,52.0,18.0,#860027,0
3455,27.0,54.0,28.0,#8A0019,0
3456,27.0,56.0,-30.0,#79006F,0
3457,27.0,56.0,-8.0,#84004E,0
3458,27.0,56.0,6.0,#880039,0
3459,27.0,58.0,-42.0,#730081,0
3460,27.0,58.0,20.0,#8D0025,0
3461,27.0,60.0,-84.0,#2418C6,1
3462,27.0,60.0,-36.0,#7A0078,0
3463,27.0,60.0,-26.0,#800069,0
3464,27.0,62.0,-80.0,#3D0FBF,1
3465,27.0,62.0,8.0,#8F0037,0
3466,27.0,64.0,-44.0,#790085,0
3467,27.0,64.0,-32.0,#820072,0
3468,27.0,64.0,22.0,#940023,0
3469,27.0,66.0,-94.0,#0011D7,0
3470,27.0,66.0,-38.0,#80007B,0
3471,27.0,68.0,46.0,#9A0000,0
3472,27.0,72.0,-102.0,#0003E5,0
3473,27.0,72.0,-88.0,#4100CD,0
3474,27.0,72.0,-28.0,#8E006C,0
3475,27.0,74.0,-80.0,#5A00BF,0
3476,27.0,74.0,-68.0,#6E00AC,0
3477,27.0,74.0,20.0,#9E0026,0
3478,27.0,78.0,-104.0,#0000E8,0
3479,27.0,78.0,2.0,#9F0040,0
3480,27.0,80.0,-90.0,#5100D0,0
3481,27.0,80.0,-82.0,#6300C3,0
3482,27.0,80.0,-26.0,#980069,0
3483,27.0,84.0,-108.0,#0000F0,0
3484,27.0,86.0,-60.0,#89009F,0
3485,27.0,86.0,2.0,#A70041,0
3486,27.0,88.0,-66.0,#8600A9,0
3487,27.0,90.0,-110.0,#1D00F3,0
3488,27.0,94.0,-24.0,#A90067,0
3489,27.0,96.0,-112.0,#3300F7,0
3490,27.0,96.0,-70.0,#8D00AF,0
3491,27.0,102.0,-114.0,#4200FA,0
3492,27.0,104.0,-60.0,#A1009F,0
3493,27.0,108.0,-74.0,#9A00B6,0
3494,27.0,110.0,-80.0,#9700C0,0
3495,27.0,110.0,-68.0,#A200AC,0
3496,27.0,118.0,-102.0,#8600E6,0
3497,28.0,-112.0,28.0,#00590F,0
3498,28.0,-106.0,24.0,#005918,0
3499,28.0,-104.0,30.0,#00590A,0
3500,28.0,-98.0,32.0,#005804,0
3501,28.0,-86.0,24.0,#005718,0
3502,28.0,-78.0,32.0,#005605,0
3503,28.0,-74.0,24.0,#005519,0
3504,28.0,-68.0,34.0,#005401,0
3505,28.0,-62.0,6.0,#005437,0
3506,28.0,-62.0,36.0,#005300,0
3507,28.0,-56.0,2.0,#00533E,0
3508,28.0,-56.0,26.0,#005315,0
3509,28.0,-52.0,20.0,#005221,0
3510,28.0,-52.0,36.0,#005200,0
3511,28.0,-50.0,24.0,#00511A,0
3512,28.0,-48.0,14.0,#00512B,0
3513,28.0,-46.0,18.0,#005124,0
