id,L,a,b,hex_srgb,in_srgb
616,17.8125,67.375,-58.875,#550084,0
617,17.875,25.75,-5.0,#4A1B34,1
618,17.875,76.0,-81.25,#3D00A8,0
619,17.875,101.375,-88.75,#6100B5,0
620,17.9375,57.375,1.75,#6E002C,0
621,17.9375,74.875,-20.125,#7A004B,0
622,18.0,-16.875,-10.875,#00333B,0
623,18.0,-11.75,25.125,#263001,1
624,18.0,10.125,-48.125,#002D73,0
625,18.0625,-60.375,6.75,#003B21,0
626,18.0625,-48.375,-3.0,#003A30,0
627,18.0625,60.0,-6.875,#6F0038,0
628,18.125,0.875,2.625,#2F2C29,1
629,18.125,53.0,-38.375,#570065,0
630,18.125,57.875,14.125,#72001C,0
631,18.125,77.75,-59.25,#650086,0
632,18.1875,-2.875,-7.0,#212E36,1
633,18.1875,54.625,-50.375,#4D0078,0
634,18.1875,69.5,-33.125,#6F005E,0
635,18.3125,-29.375,-18.375,#003847,0
636,18.3125,-13.75,12.75,#1E321A,1
637,18.3125,27.5,2.375,#50192A,1
638,18.3125,47.0,-35.625,#520061,0
639,18.375,110.0,-107.75,#4A00D6,0
640,18.4375,39.625,-66.625,#001C92,0
641,18.4375,63.875,20.875,#790014,0
642,18.5625,-41.125,-30.375,#003C59,0
643,18.5625,-23.75,-39.75,#003967,0
644,18.5625,-18.125,-43.0,#00386C,0
645,18.5625,-7.625,-48.875,#003575,0
646,18.5625,-2.125,-51.75,#00347A,0
647,18.5625,62.75,-13.625,#710042,0
648,18.5625,67.75,5.125,#7B0029,0
649,18.5625,86.375,-79.75,#5800A8,0
650,18.5625,124.875,-125.5,#3500F5,0
651,18.625,13.25,-36.625,#0D2A63,1
652,18.625,47.875,5.375,#670028,0
653,18.625,69.5,-48.0,#660075,0
654,18.625,70.25,-83.0,#2900AD,0
655,18.6875,-1.25,-18.75,#132F48,1
656,18.6875,26.125,18.375,#541A14,1
657,18.6875,29.0,-26.25,#431C54,1
658,18.6875,38.5,-19.625,#540D4B,1
659,18.6875,89.625,-94.0,#3F00BF,0
660,18.75,-12.25,-44.625,#00376F,0
661,18.75,-4.875,-39.375,#003367,0
662,18.75,13.75,-2.0,#3F2631,1
663,18.75,22.25,-55.375,#002880,0
664,18.75,29.0,-15.625,#4B1B45,1
665,18.75,50.625,-81.25,#0014AA,0
666,18.75,67.75,-24.375,#730052,0
667,18.75,72.125,-10.375,#7D003F,0
668,18.75,81.375,-90.25,#3300B9,0
669,18.75,102.25,-112.5,#1000DF,0
670,18.8125,-29.375,-37.0,#003A64,0
671,18.8125,61.5,-77.75,#2000A5,0
672,18.8125,84.625,-74.0,#5F009F,0
673,18.875,-20.125,-29.625,#003759,0
674,18.875,7.125,-2.625,#372A32,1
675,18.875,30.5,31.375,#5B1500,0
676,18.875,81.75,-49.25,#750078,0
677,18.875,103.0,-61.5,#86008C,0
678,18.9375,46.875,-23.75,#5C0051,0
679,18.9375,71.25,-63.375,#59008E,0
680,18.9375,92.625,-48.5,#830077,0
681,19.1875,38.5,19.375,#620715,1
682,19.25,-18.75,-36.5,#003964,0
683,19.3125,2.25,-12.75,#272F41,1
684,19.3125,21.5,-36.25,#2A2664,1
685,19.3125,32.25,-34.75,#401C62,1
686,19.3125,57.625,-59.75,#480089,0
687,19.4375,-25.625,-32.25,#003A5E,0
688,19.4375,53.25,21.75,#720013,0
689,19.4375,61.5,-28.875,#6C005A,0
690,19.5,-82.125,4.75,#004227,0
691,19.5,-81.875,11.875,#00421C,0
692,19.5,-81.625,19.25,#00410F,0
693,19.5,-78.625,-2.0,#004231,0
694,19.5,-78.125,26.125,#004100,0
695,19.5,-74.125,6.5,#004124,0
696,19.5,-73.25,-5.375,#004136,0
697,19.5,-70.875,27.5,#004000,0
698,19.5,-68.5,3.0,#00402A,0
699,19.5,-67.25,-5.625,#004036,0
700,19.5,-57.0,28.5,#003E00,0
701,19.5,-54.5,1.5,#003E2C,0
702,19.5,-51.0,26.5,#003D00,0
703,19.5,-49.75,7.75,#003D23,0
704,19.5,-45.0,29.125,#003C00,0
705,19.5,-40.125,-19.75,#003D4B,0
706,19.5,-38.5,-12.25,#003C40,0
707,19.5,-37.375,27.25,#003A00,0
708,19.5,-28.125,12.875,#00381B,0
709,19.5,-27.5,-24.625,#003A53,0
710,19.5,-26.125,30.375,#103700,0
711,19.5,-23.25,-1.75,#003831,0
712,19.5,-20.5,-16.125,#003846,0
713,19.5,-9.375,31.375,#2F3200,0
714,19.5,-5.0,26.875,#333002,1
715,19.5,-1.0,31.5,#3A2F00,0
716,19.5,7.5,32.625,#442A00,0
717,19.5,9.25,-20.0,#2C2C4C,1
718,19.5,14.5,33.0,#4C2600,0
719,19.5,17.5,15.75,#4C2419,1
720,19.5,20.625,30.125,#522100,0
721,19.5,29.5,-9.5,#511B3E,1
722,19.5,42.875,-30.75,#54095D,1
723,19.5,63.5,-89.75,#0000BA,0
724,19.5,86.0,-35.125,#840064,0
725,19.5,95.25,-96.5,#4900C6,0
726,19.5,102.125,-76.875,#7800A6,0
727,19.5,105.625,-96.5,#6000C6,0
728,19.5625,-64.125,27.875,#003F00,0
729,19.5625,-38.75,8.0,#003B23,0
730,19.5625,-20.875,13.875,#11371A,1
731,19.5625,-17.25,30.875,#233500,0
732,19.5625,19.5,-12.75,#422542,1
733,19.5625,21.125,-22.0,#3D2550,1
734,19.5625,44.875,-70.25,#00199A,0
735,19.5625,45.5,-52.25,#3F0E7E,1
736,19.5625,49.625,33.5,#700000,0
737,19.5625,84.875,-103.375,#0000D2,0
738,19.5625,117.625,-96.25,#7600C6,0
739,19.625,-62.125,14.0,#003F19,0
740,19.625,-50.0,19.625,#003D10,0
741,19.625,-9.625,-21.0,#00354E,0
742,19.625,30.625,-63.25,#00268F,0
743,19.625,36.75,-4.75,#5B1037,1
744,19.625,55.625,33.75,#760000,0
745,19.625,70.75,-1.0,#800034,0
746,19.625,74.875,-52.875,#6B007F,0
747,19.625,94.5,-86.25,#5E00B5,0
748,19.625,112.75,-89.5,#7800BB,0
749,19.625,119.0,-112.75,#5700E2,0
750,19.6875,-61.875,0.625,#003F2E,0
751,19.6875,-25.5,5.75,#003827,0
752,19.6875,-5.25,14.5,#30311A,1
753,19.6875,1.375,-37.625,#003367,0
754,19.6875,2.625,-5.25,#302F37,1
755,19.6875,29.625,-47.875,#252377,1
756,19.6875,37.0,-51.375,#2F1C7D,1
757,19.6875,62.0,33.875,#7C0000,0
758,19.75,54.5,-9.0,#6E003E,0
759,19.75,74.75,-40.25,#75006C,0
760,19.75,91.375,-73.5,#6D00A1,0
761,19.75,93.75,-108.25,#0000DB,0
762,19.75,95.875,-77.625,#6E00A8,0
763,19.8125,-45.25,3.125,#003D2A,0
764,19.8125,-7.5,3.375,#26332B,1
765,19.8125,26.375,8.25,#551D25,1
766,19.8125,32.75,7.375,#5B1627,1
767,19.8125,89.625,-56.875,#7B0086,0
768,19.8125,122.75,-102.625,#7500D2,0
769,19.875,8.0,-31.75,#0F2F5F,1
770,19.9375,-47.0,-21.875,#003F50,0
771,19.9375,-8.25,-9.5,#15343E,1
772,19.9375,13.75,5.875,#462828,1
773,19.9375,17.75,-44.5,#002C72,0
774,19.9375,32.875,23.875,#5F150E,1
775,19.9375,34.875,-14.0,#561645,1
776,19.9375,46.625,24.375,#6D000F,0
777,19.9375,50.875,-75.125,#0012A3,0
778,19.9375,68.125,16.75,#81001C,0
779,19.9375,81.5,-25.25,#850057,0
780,19.9375,98.75,-66.75,#7F0097,0
781,20.0,-3.125,-30.375,#00345D,0
782,20.0625,-35.375,0.0,#003C30,0
783,20.0625,21.375,4.875,#4F232A,1
784,20.0625,42.125,-57.625,#2E1888,1
785,20.0625,112.25,-118.25,#2F00ED,0
786,20.125,14.875,27.0,#4C2705,1
787,20.125,85.125,-64.0,#700092,0
788,20.1875,63.0,-35.75,#6B0067,0
789,20.1875,77.875,-15.0,#860049,0
790,20.3125,76.75,-86.75,#3800B8,0
791,20.3125,123.875,-117.625,#5900ED,0
792,20.5,54.625,-15.75,#6D004A,0
793,20.5,75.25,-5.375,#87003C,0
794,20.5,89.25,-40.625,#88006F,0
795,20.5625,-68.25,-17.5,#00434A,0
796,20.5625,-62.0,-21.5,#004350,0
797,20.5625,-55.625,-25.375,#004256,0
798,20.5625,-49.5,-28.75,#00425B,0
799,20.5625,-37.25,-35.375,#004066,0
800,20.5625,8.375,-61.25,#00358E,0
801,20.5625,17.25,-66.5,#003297,0
802,20.5625,21.875,-28.25,#3A275B,1
803,20.5625,24.875,-69.875,#002E9C,0
804,20.5625,35.0,-76.625,#0028A7,0
805,20.5625,36.25,34.375,#651000,0
806,20.5625,41.875,-79.125,#0023AC,0
807,20.5625,58.0,-45.125,#5E0076,0
808,20.5625,67.625,28.75,#84000B,0
809,20.625,-34.25,-23.625,#003E54,0
810,20.625,1.25,-57.125,#003888,0
811,20.625,38.75,13.5,#650C20,1
812,20.625,44.0,-40.375,#4F0F6E,1
813,20.625,54.875,-21.75,#6B0053,0
814,20.625,71.25,-73.875,#4D00A4,0
815,20.625,99.0,-56.75,#8A0089,0
816,20.6875,11.625,16.875,#482B19,1
817,20.6875,12.0,-14.75,#392D48,1
818,20.6875,47.875,11.625,#6F0023,0
819,20.6875,74.375,-29.25,#7E005E,0
820,20.6875,80.25,-69.875,#63009D,0
821,20.6875,126.125,-107.75,#7500DD,0
822,20.75,2.125,15.75,#3C301B,1
823,20.75,7.75,-42.0,#003271,0
824,20.75,53.625,-64.625,#3B0495,1
825,20.75,88.5,-85.5,#5800B7,0
826,20.75,111.75,-99.125,#6B00CE,0
827,20.8125,-9.5,-2.125,#1F3635,1
828,20.8125,0.375,23.75,#3C310D,1
829,20.8125,23.375,35.75,#592100,0
830,20.8125,70.75,-97.125,#0000CB,0
831,20.875,46.0,-11.875,#660045,0
832,20.9375,-62.625,-14.0,#004346,0
833,20.9375,-2.375,-44.625,#003875,0
834,20.9375,2.25,-23.625,#183355,1
835,20.9375,34.875,-43.75,#3D1F74,1
836,21.0,103.75,-83.625,#7600B5,0
837,21.25,-51.875,-7.5,#00423D,0
838,21.3125,-57.0,-10.625,#004342,0
839,21.3125,80.625,-40.5,#800071,0
840,21.375,-25.5,-7.625,#003D3E,0
841,21.375,113.125,-69.125,#94009F,0
842,21.4375,47.875,-1.0,#6E0036,0
843,21.5,-80.875,31.375,#004600,0
844,21.5,-73.75,32.875,#004500,0
845,21.5,-53.875,12.25,#004220,0
846,21.5,-39.375,34.875,#003F00,0
847,21.5,-37.375,16.5,#003F19,0
848,21.5,-31.75,18.875,#003E16,0
849,21.5,-30.0,35.375,#0C3D00,0
850,21.5,-22.0,35.875,#203B00,0
851,21.5,-15.875,5.5,#1A3A2B,1
852,21.5,-10.625,18.125,#2D3718,1
853,21.5,3.5,-48.75,#00377D,0
854,21.5,9.625,-54.5,#003586,0
855,21.5,21.75,23.5,#572511,1
856,21.5,33.125,0.375,#5E1A34,1
857,21.5,51.5,-46.125,#570079,0
858,21.5,54.0,-2.5,#740039,0
859,21.5,81.375,-81.875,#5400B3,0
860,21.5,86.25,-45.875,#84007A,0
861,21.5625,-66.25,33.125,#004400,0
862,21.5625,-23.75,20.875,#143C13,1
863,21.5625,-16.625,-20.75,#003C52,0
864,21.5625,-15.125,36.375,#2C3900,0
865,21.5625,-3.375,36.625,#3C3400,0
866,21.5625,5.25,3.5,#3D312F,1
867,21.5625,14.125,-30.875,#2A2F62,1
868,21.5625,16.125,-52.5,#003183,0
869,21.5625,54.375,-88.5,#0019BE,0
870,21.5625,64.0,1.375,#800034,0
871,21.5625,67.0,-17.625,#7D004F,0
872,21.5625,98.125,-48.875,#91007F,0
873,21.5625,107.875,-75.875,#8700AA,0
874,21.5625,116.375,-124.125,#2800FC,0
875,21.625,-44.75,16.125,#00411A,0
876,21.625,-32.5,-5.25,#003F3B,0
877,21.625,25.875,-60.0,#002D8F,0
878,21.625,42.125,37.125,#6F0400,0
879,21.625,64.75,-64.875,#530098,0
880,21.625,71.375,11.75,#890027,0
881,21.625,86.5,-29.125,#8E0061,0
882,21.625,105.125,-105.375,#5200DB,0
883,21.6875,-47.25,34.5,#004100,0
884,21.6875,3.625,37.125,#453100,0
885,21.6875,42.75,-4.125,#68083B,1
886,21.6875,52.75,27.75,#78000E,0
887,21.6875,70.375,23.375,#8A0017,0
888,21.6875,83.5,-96.125,#3100CC,0
889,21.6875,104.875,-117.5,#1100F0,0
890,21.75,-70.125,21.125,#004511,0
891,21.75,-53.25,34.125,#004200,0
892,21.75,-13.125,-7.5,#0C3A3F,1
893,21.75,10.625,37.25,#4E2D00,0
894,21.75,21.25,-1.0,#502736,1
895,21.75,57.125,-73.0,#3104A5,1
896,21.75,62.375,8.0,#80002B,0
897,21.75,65.75,-43.625,#6D0077,0
898,21.75,115.0,-83.625,#8900B7,0
899,21.875,-12.0,-27.5,#003B5D,0
900,21.875,-0.875,-1.5,#323537,1
901,21.875,31.5,-71.75,#002CA3,0
902,21.875,36.5,-30.5,#511C62,1
903,21.875,41.125,-25.125,#5C135A,1
904,21.875,60.625,26.25,#810012,0
905,21.875,63.75,-72.875,#4300A5,0
906,21.875,64.125,-83.0,#2100B6,0
907,21.875,76.5,-101.25,#0000D5,0
908,21.875,78.625,-34.625,#830069,0
909,21.875,94.625,-43.25,#910077,0
910,21.875,104.0,-71.25,#8700A3,0
911,21.9375,-17.5,18.5,#223B18,1
912,21.9375,7.125,23.625,#473011,1
913,21.9375,9.375,-25.5,#29325A,1
914,21.9375,45.5,-18.0,#660550,1
915,21.9375,75.5,2.375,#8D0034,0
916,21.9375,106.625,-90.625,#7400C3,0
917,22.0,9.625,10.125,#472F26,1
918,22.0,15.125,-20.625,#3B2E53,1
919,22.0,27.5,-38.375,#3A276E,1
920,22.0,62.375,-49.625,#640080,0
921,22.0,68.75,-54.375,#680088,0
922,22.3125,17.75,37.25,#572900,0
923,22.3125,33.875,-22.375,#551F57,1
924,22.3125,57.25,-36.375,#6A006D,0
925,22.375,43.875,19.25,#70031C,1
926,22.375,52.0,38.25,#7B0000,0
927,22.375,87.875,-107.75,#0000E1,0
928,22.4375,-0.875,10.5,#3A3626,1
929,22.5,-2.375,4.625,#35372F,1
930,22.5,46.375,-61.125,#381994,1
931,22.5,66.375,-4.375,#83003E,0
932,22.5625,-95.75,10.25,#004B25,0
933,22.5625,-90.625,5.5,#004A2C,0
934,22.5625,-87.875,12.75,#004A21,0
935,22.5625,-69.0,12.375,#004722,0
936,22.5625,-61.0,20.75,#004614,0
937,22.5625,-42.125,-6.125,#00443E,0
938,22.5625,-32.625,-29.875,#004362,0
939,22.5625,-31.875,29.25,#004002,0
940,22.5625,-29.75,-13.375,#004149,0
941,22.5625,-19.125,-4.875,#003E3D,0
942,22.5625,-14.5,-50.625,#004183,0
943,22.5625,-7.875,-53.375,#003F87,0
944,22.5625,29.875,37.625,#651F00,0
945,22.5625,39.75,26.875,#6E0F10,1
946,22.5625,41.0,-46.375,#481C7C,1
947,22.5625,50.0,-28.375,#670061,0
948,22.5625,55.625,5.25,#7B0031,0
949,22.5625,77.0,-64.75,#6A009A,0
950,22.5625,97.75,-101.625,#4D00D8,0
951,22.5625,113.375,-110.875,#5B00E8,0
952,22.5625,115.625,-103.625,#7000DB,0
953,22.625,-43.375,-14.875,#00444B,0
954,22.625,-16.25,25.5,#293C0D,1
955,22.625,-10.875,-15.875,#003C4D,0
956,22.625,6.875,-10.75,#393346,1
957,22.625,18.25,-7.5,#4B2C42,1
958,22.625,23.5,-46.25,#202E7C,1
959,22.625,26.875,-52.75,#122C86,1
960,22.625,27.5,25.875,#612210,1
961,22.625,37.5,4.5,#671631,1
962,22.625,62.0,-21.25,#790057,0
963,22.625,62.375,-56.375,#5E008D,0
964,22.625,81.0,-56.25,#79008D,0
965,22.625,109.0,-64.75,#96009B,0
966,22.625,115.625,-75.0,#9600AC,0
967,22.625,121.375,-89.125,#8F00C3,0
968,22.6875,-9.25,8.5,#2D3A29,1
969,22.6875,-2.75,-14.25,#22384B,1
970,22.6875,21.875,12.75,#582824,1
971,22.6875,29.375,13.625,#612123,1
972,22.6875,36.625,-63.0,#072797,1
973,22.6875,55.375,-79.625,#0113B2,1
974,22.6875,58.75,38.625,#830000,0
975,22.6875,72.25,-91.625,#1A00C7,0
976,22.6875,124.875,-96.625,#8B00D0,0
977,22.75,-16.125,-32.125,#003F66,0
978,22.75,-11.625,-36.625,#003E6D,0
979,22.75,23.875,-17.0,#4D2950,1
980,22.75,40.0,-9.375,#651445,1
981,22.75,58.0,19.75,#80001D,0
982,22.75,70.125,-37.5,#7A0070,0
983,22.75,86.25,-52.5,#830087,0
984,22.75,90.375,-62.75,#800098,0
985,22.8125,14.75,-60.375,#003693,0
986,22.8125,39.625,-72.625,#0027A7,0
987,22.8125,52.125,-54.375,#51088A,1
988,22.8125,66.625,-30.0,#7A0064,0
989,22.8125,85.0,-19.875,#930056,0
990,22.8125,94.25,-91.5,#5F00C7,0
991,22.875,-29.5,0.25,#004136,0
992,22.875,49.375,-7.125,#710043,0
993,23.0,-21.0,-45.875,#00437C,0
994,23.0,72.25,-22.125,#850059,0
995,23.0625,49.75,-70.0,#2819A4,1
996,23.0625,52.5,15.375,#7B0023,0
997,23.125,91.875,-81.125,#6D00B7,0
998,23.1875,81.625,-10.5,#940049,0
999,23.25,-20.375,9.125,#163F29,1
1000,23.25,77.75,-48.25,#7D0082,0
1001,23.25,105.875,-55.625,#9B008E,0
1002,23.3125,35.375,40.0,#6D1900,0
1003,23.3125,65.5,39.25,#8B0000,0
1004,23.375,-49.0,-17.375,#004851,0
1005,23.375,46.625,-81.5,#0024B7,0
1006,23.375,75.875,15.875,#940025,0
1007,23.4375,70.25,-67.25,#5F00A0,0
1008,23.5,-92.0,-5.375,#004D3F,0
1009,23.5,-86.875,-9.125,#004D44,0
1010,23.5,-81.75,-12.5,#004C4A,0
1011,23.5,-77.875,-7.125,#004B41,0
1012,23.5,-76.125,16.875,#004A1C,0
1013,23.5,-74.875,-13.0,#004B4A,0
1014,23.5,-57.875,37.875,#004700,0
1015,23.5,-46.875,-34.25,#00496B,0
1016,23.5,-43.5,23.5,#004511,0
1017,23.5,-34.75,-41.0,#004776,0
1018,23.5,-33.75,6.875,#00432D,0
1019,23.5,-28.75,-44.375,#00467B,0
1020,23.5,-21.625,-25.5,#00425E,0
1021,23.5,3.5,29.5,#483508,1
1022,23.5,13.375,-46.625,#00367F,0
1023,23.5,56.25,-26.875,#720061,0
1024,23.5,64.0,-95.875,#000ED0,0
1025,23.5,71.375,33.125,#91000B,0
1026,23.5,77.75,-95.5,#2400D0,0
1027,23.5,92.25,-35.625,#97006F,0
1028,23.5,117.875,-118.125,#5500F7,0
1029,23.5,121.0,-82.75,#9800BB,0
1030,23.5625,-82.875,-3.5,#004C3C,0
1031,23.5625,-54.625,19.75,#004718,0
1032,23.5625,-3.5,19.0,#3C391B,1
1033,23.5625,-0.5,-8.75,#303945,1
1034,23.5625,3.625,9.625,#43362A,1
1035,23.5625,9.875,1.5,#473336,1
1036,23.5625,10.0,-66.25,#003C9E,0
1037,23.5625,25.875,-32.75,#432B6A,1
1038,23.5625,27.375,-76.0,#0034AF,0
1039,23.5625,38.5,-39.5,#502074,1
1040,23.5625,90.25,-100.125,#4100D8,0
1041,23.5625,93.25,-52.625,#8E008A,0
1042,23.625,-41.25,0.75,#004636,0
1043,23.625,-35.25,-16.125,#004550,0
1044,23.625,-11.125,40.375,#383C00,0
1045,23.625,45.75,29.75,#77010E,1
1046,23.625,75.375,-77.125,#5800B1,0
1047,23.625,80.875,-105.25,#0000E1,0
1048,23.625,88.875,-69.0,#7A00A4,0
1049,23.6875,-43.5,38.75,#004500,0
1050,23.6875,17.375,-36.625,#2B3270,1
1051,23.75,-83.375,23.125,#004C11,0
1052,23.75,-43.875,-29.0,#004864,0
1053,23.75,-8.25,-45.875,#00407E,0
1054,23.75,14.875,21.0,#552F19,1
1055,23.75,62.0,-8.625,#810047,0
1056,23.8125,-23.25,-12.625,#00424B,0
1057,23.8125,24.75,-10.5,#552A49,1
1058,23.8125,28.75,-5.375,#5D2541,1
1059,23.8125,41.875,9.25,#70102D,1
1060,23.8125,68.0,-78.625,#4500B4,0
1061,23.8125,98.75,-110.125,#3600EA,0
1062,23.875,3.5,-62.375,#003F99,0
1063,23.875,23.0,41.0,#612800,0
1064,23.875,62.625,15.75,#880025,0
1065,23.9375,-26.5,-38.375,#004673,0
1066,23.9375,-5.625,-19.375,#0E3D56,1
1067,23.9375,39.25,-15.75,#651A51,1
1068,23.9375,42.0,-65.375,#21249E,1
1069,23.9375,78.5,-20.0,#900059,0
1070,24.0,-78.375,9.875,#004C28,0
1071,24.0,-59.75,7.75,#004A2C,0
1072,24.0,-48.375,-1.875,#00483B,0
1073,24.0,-17.25,-11.625,#00414A,0
1074,24.0,77.625,10.0,#97002E,0
1075,24.0625,-21.75,-34.5,#00446D,0
1076,24.0625,-15.125,-44.375,#00437D,0
1077,24.0625,11.5,30.5,#533208,1
1078,24.125,47.75,-34.125,#640F6E,1
1079,24.1875,34.25,-8.375,#632147,1
1080,24.1875,74.875,-59.375,#720096,0
1081,24.1875,81.75,-2.875,#990041,0
1082,24.25,-27.125,39.875,#1D4300,0
1083,24.25,69.75,4.625,#8E0036,0
1084,24.25,75.625,22.0,#97001E,0
1085,24.25,88.375,-92.125,#5600CC,0
1086,24.3125,-26.125,26.75,#19430D,1
1087,24.3125,4.0,-31.125,#0F3B69,1
1088,24.3125,49.625,20.875,#7C001E,0
1089,24.3125,114.75,-92.75,#8600CE,0
1090,24.375,-74.25,-2.0,#004D3C,0
1091,24.375,-65.0,-8.375,#004C45,0
1092,24.375,9.75,-37.625,#0E3973,1
1093,24.375,57.375,-92.875,#001DCE,0
1094,24.4375,-71.0,-8.0,#004D45,0
1095,24.4375,-65.125,3.5,#004C33,0
1096,24.4375,27.0,20.0,#64271D,1
1097,24.4375,81.125,-87.25,#5100C4,0
1098,24.5625,-72.125,39.25,#004C00,0
1099,24.5625,-65.125,40.125,#004B00,0
1100,24.5625,-60.25,28.0,#004B08,0
1101,24.5625,-36.125,41.875,#004600,0
1102,24.5625,-17.625,42.125,#304000,0
1103,24.5625,-9.875,24.625,#373E13,1
1104,24.5625,0.125,42.0,#493900,0
1105,24.5625,3.5,-1.25,#3F393C,1
1106,24.5625,7.5,42.125,#523500,0
1107,24.5625,15.0,12.75,#553128,1
1108,24.5625,33.125,-52.125,#332B8B,1
1109,24.5625,38.625,-54.75,#3A268F,1
1110,24.5625,60.25,-15.75,#7F0053,0
1111,24.5625,70.5,-48.75,#770086,0
1112,24.5625,72.25,-15.875,#8C0054,0
1113,24.5625,86.25,-78.75,#6C00B7,0
1114,24.5625,94.25,-114.625,#0000F4,0
1115,24.5625,100.625,-88.875,#7500C8,0
1116,24.5625,106.125,-111.625,#4D00EF,0
1117,24.5625,107.875,-122.75,#1100FF,0
1118,24.625,-23.125,1.75,#004337,0
1119,24.625,-5.75,-5.75,#2B3D43,1
1120,24.625,5.0,-19.25,#303957,1
1121,24.625,5.75,16.25,#4A3722,1
1122,24.625,27.375,1.875,#602839,1
1123,24.625,50.0,-39.75,#630D78,1
1124,24.625,60.375,-68.25,#4E00A5,0
1125,24.625,66.875,-89.75,#1200C9,0
1126,24.625,72.375,-85.5,#4100C2,0
1127,24.625,89.375,-23.875,#9C0061,0
1128,24.625,94.75,-68.125,#8600A6,0
1129,24.6875,7.875,-4.5,#443741,1
1130,24.6875,17.5,30.0,#5C2F0C,1
1131,24.6875,29.625,-14.875,#5B2851,1
1132,24.6875,42.375,42.375,#780F00,0
1133,24.6875,50.375,-21.5,#71025C,1
1134,24.6875,109.875,-82.5,#8C00BE,0
1135,24.6875,120.25,-108.75,#7600EA,0
1136,24.6875,124.25,-113.5,#7400F3,0
1137,24.75,-37.0,22.375,#004716,0
1138,24.75,-20.875,30.625,#274205,1
1139,24.75,16.75,3.25,#543136,1
1140,24.75,100.0,-80.125,#8100BA,0
1141,24.75,103.125,-63.5,#96009F,0
1142,24.8125,-5.5,0.25,#323D3A,1
1143,24.8125,34.5,30.25,#6F1F0E,1
1144,24.8125,34.625,20.0,#6D1F1F,1
1145,24.8125,57.5,10.625,#84002E,0
1146,24.8125,60.0,-86.25,#0013C4,0
1147,24.8125,104.75,-99.625,#6A00DB,0
1148,24.875,-16.25,13.25,#284126,1
1149,24.875,14.375,-2.625,#4E333F,1
1150,24.875,15.25,42.75,#5B3100,0
1151,24.875,16.625,-14.25,#4A3351,1
1152,24.9375,-4.625,29.875,#413C09,1
1153,24.9375,34.0,10.375,#6B212D,1
1154,24.9375,43.25,1.0,#73123B,1
1155,24.9375,46.0,-55.0,#4A1D90,1
1156,24.9375,57.375,-62.0,#54059C,1
1157,24.9375,99.75,-117.875,#0000FB,0
1158,24.9375,127.0,-102.125,#8E00E0,0
1159,25.0,-40.875,9.5,#00482C,0
1160,25.0,-14.5,31.375,#334005,1
1161,25.0,-2.25,-27.125,#003F64,0
1162,25.0,12.375,-9.625,#47354A,1
1163,25.0,26.0,-26.125,#4E2D63,1
1164,25.0,49.875,-14.25,#750252,1
1165,25.0,68.125,-9.75,#8B004C,0
1166,25.0,96.5,-73.875,#8400B0,0
1167,25.0625,25.875,31.75,#66290A,1
1168,25.0625,56.625,-49.375,#640088,0
1169,25.0625,99.25,-96.25,#6700D6,0
1170,25.125,51.25,8.875,#7E0031,0
1171,25.125,57.5,30.5,#880012,0
1172,25.125,63.5,30.625,#8E0012,0
1173,25.125,71.875,-3.5,#910043,0
1174,25.125,79.875,-29.625,#91006A,0
1175,25.1875,58.75,-3.5,#830043,0
1176,25.1875,65.0,23.75,#8F001D,0
1177,25.1875,86.75,-13.5,#9F0053,0
1178,25.1875,93.375,-105.375,#3E00E6,0
1179,25.25,-49.125,26.625,#004A0E,0
1180,25.25,60.875,-41.0,#73007B,0
1181,25.25,85.375,-40.5,#92007B,0
1182,25.25,101.375,-43.5,#A30080,0
1183,25.3125,31.375,-29.625,#532A69,1
1184,25.3125,118.5,-98.375,#8700DA,0
1185,25.375,10.125,-18.0,#3D3857,1
1186,25.375,20.0,-23.25,#483260,1
1187,25.4375,50.875,43.75,#830000,0
1188,25.4375,71.125,39.125,#980003,0
1189,25.5,-107.625,19.375,#00531B,0
1190,25.5,-101.625,23.375,#005214,0
1191,25.5,-101.375,13.75,#005225,0
1192,25.5,-95.875,17.75,#00521E,0
1193,25.5,-95.0,26.75,#00510C,0
1194,25.5,-89.25,21.0,#005119,0
1195,25.5,-88.625,30.0,#005104,0
1196,25.5,-85.5,7.75,#00512F,0
1197,25.5,-80.75,3.5,#005036,0
1198,25.5,-77.25,26.875,#004F0D,0
1199,25.5,-57.875,-17.0,#004E55,0
1200,25.5,-57.375,-1.75,#004D3E,0
1201,25.5,-53.0,-30.25,#004E6A,0
1202,25.5,-51.75,3.625,#004C36,0
1203,25.5,-51.0,39.375,#004B00,0
1204,25.5,-47.25,9.0,#004B2E,0
1205,25.5,-47.125,-10.5,#004C4B,0
1206,25.5,-42.375,-38.75,#004D77,0
1207,25.5,-42.125,-22.75,#004C5E,0
1208,25.5,-39.0,28.375,#00490B,0
1209,25.5,-34.875,34.375,#004800,0
1210,25.5,-30.625,-24.75,#004961,0
1211,25.5,-27.0,8.375,#00462F,0
1212,25.5,-25.75,-19.25,#004759,0
1213,25.5,-4.25,-60.375,#00459A,0
1214,25.5,-4.0,-40.25,#00427A,0
1215,25.5,-3.5,-33.75,#004170,0
1216,25.5,-1.125,-53.875,#004390,0
1217,25.5,2.5,-38.75,#003F78,0
1218,25.5,15.125,-71.375,#003EAC,0
1219,25.5,21.125,-70.375,#003BAB,0
1220,25.5,27.75,-64.25,#0035A1,0
